concluiu,makespan,makespan_cpm,E_total,S_UR_final,S_UR_maximo,S_PV_final,TW,TL,TU,TR,n_limpas,n_com_erro,n_reportadas,n_adiamentos,taxa_omissao,taxa_falha_efetiva,E_plano,retrabalho_sobre_esforco_total,retrabalho_sobre_plano,divida_latente_sobre_plano,retrabalho_sobre_esforco_realizado,p1_omissao,p1_fuga,p2_ajuda,p2_bloqueio,p3_analitica,hiato_encontrado,hiato_sem_colega_capaz,hiato_sem_colega_livre,hiato_colega_capaz_sem_confianca,competencia_maxima_inicial,competencia_minima_inicial,tarefas_acima_da_competencia_maxima_inicial,n_tarefas,N_req,N_fail,N_blocked,N_success,competencia_maxima_final,ablacoes,retrabalho_gerado,retrabalho_pendente,ocupacao_retrabalho,extensoes_horizonte,motivo_termino,confianca_media_final,regra,limite,arquivo,semente,cenario,violacoes,n_selecoes_p1,n_decisoes,fracao_fuga_p1,fracao_fuga_decisoes,atraso_relativo,q_bin0,q_bin1,q_bin2,q_bin3,q_bin4,q_bin5,q_bin6,q_bin7,q_bin8,q_bin9
False,17664,69,0.002764783831256357,0.0,9.0,146.0,293.0,0.0,105651.0,31.735494248994755,27,9,0,105498,0.15,0.15,337.0,0.08606574290774632,0.09417060608010314,0.026706231454005934,0.0002994600046981222,13,105498,0,153,23,153,0,15,153,0.794910294566222,0.24332019624229823,0,60,0,0,153,0,0.794910294566222,nenhuma,31.735494248994755,0.0,35,5,limite_seguranca,0.25,dependente_estado,0.3,j6032_1.sm,3,centralizada,0,105511,105687,0.9998767900977149,0.9982117005875841,256.0,11,0,0,1,0,1,0,0,0,105498
False,17664,69,0.002727405708677208,0.0,5.0,220.0,289.0,124.0,105520.0,28.5,38,3,7,105482,0.05,0.16666666666666666,337.0,0.07797537619699042,0.08456973293768547,0.01483679525222552,0.0002689656148695517,13,105482,124,38,28,162,0,11,0,0.794910294566222,0.24332019624229823,0,60,162,38,0,124,0.794910294566222,nenhuma,28.5,0.0,30,5,limite_seguranca,0.9666666666666667,dependente_estado,0.3,j6032_1.sm,3,adaptativa,0,105495,105685,0.9998767714109673,0.9980791976155556,256.0,13,0,0,0,0,0,0,0,0,105482
False,27648,108,0.002044342327836525,0.0,8.5,211.0,339.0,0.0,165465.0,19.5,38,6,0,165240,0.1,0.1,334.0,0.055162659123055166,0.058383233532934134,0.025449101796407185,0.00011759491266316294,19,165240,0,225,25,225,43,0,182,0.6268507180531939,0.4857196752206667,21,60,0,0,182,0,0.6268507180531939,nenhuma,19.5,0.0,20,5,limite_seguranca,0.25,dependente_estado,0.3,j6043_1.sm,0,centralizada,0,165259,165509,0.9998850289545501,0.9983747107408056,256.0,19,0,0,0,0,0,0,0,0,165240
True,160,108,0.4986149584487535,0.0,4.5,310.0,360.0,239.0,84.0,39.0,56,4,9,7,0.06666666666666667,0.21666666666666667,334.0,0.10455764075067024,0.11676646706586827,0.01347305389221557,0.054016620498614956,19,7,239,77,41,316,36,0,0,0.6268507180531939,0.4857196752206667,21,60,280,41,0,239,0.6268507180531939,nenhuma,39.0,0.0,41,0,terminal,1.0,dependente_estado,0.3,j6043_1.sm,0,adaptativa,0,26,383,0.2692307692307692,0.018276762402088774,1.4814814814814814,18,0,0,0,0,1,0,0,1,6
False,27648,108,0.002007886071553731,0.0,13.0,201.0,333.0,0.0,165478.0,35.06303998106985,36,8,4,165220,0.13333333333333333,0.2,334.0,0.09500555781166362,0.1049791616199696,0.038922155688622756,0.0002114191880009662,24,165220,0,258,20,258,13,1,245,0.6586427040007742,0.39362113220747674,20,60,0,0,245,0,0.6586427040007742,nenhuma,35.06303998106985,0.0,39,5,limite_seguranca,0.25,dependente_estado,0.3,j6043_1.sm,1,centralizada,0,165244,165522,0.9998547602333518,0.9981754691219294,256.0,21,1,2,0,0,0,0,0,0,165220
True,149,108,0.5392083644510829,0.0,6.0,309.0,361.0,186.0,66.0,56.5,56,4,15,12,0.06666666666666667,0.31666666666666665,334.0,0.1446862996158771,0.1691616766467066,0.017964071856287425,0.08439133681852129,20,12,186,54,40,240,24,1,0,0.6586427040007742,0.39362113220747674,20,60,216,30,0,186,0.6586427040007742,nenhuma,56.5,0.0,63,0,terminal,0.965,dependente_estado,0.3,j6043_1.sm,1,adaptativa,0,32,312,0.375,0.038461538461538464,1.3796296296296295,20,0,0,0,0,0,1,1,1,9
False,27648,108,0.001682501680994063,0.0,9.5,161.0,279.0,0.0,165520.0,25.5,26,6,3,165384,0.1,0.15,334.0,0.07093184979137691,0.07634730538922156,0.02844311377245509,0.00015377703535967243,14,165384,0,136,18,136,0,4,136,0.7659648859265082,0.2570239140832174,6,60,0,0,136,0,0.7659648859265082,nenhuma,25.5,0.0,28,5,limite_seguranca,0.25,dependente_estado,0.3,j6043_1.sm,2,centralizada,0,165398,165552,0.9999153556874932,0.9989852131052479,256.0,14,0,0,0,0,0,1,1,0,165382
True,146,108,0.5206847360912982,0.0,7.5,301.0,365.0,164.0,122.0,50.0,56,4,12,90,0.06666666666666667,0.26666666666666666,334.0,0.13020833333333334,0.1497005988023952,0.02245508982035928,0.07132667617689016,20,90,164,32,40,196,0,3,0,0.7659648859265082,0.2570239140832174,6,60,196,32,0,164,0.7659648859265082,nenhuma,50.0,0.0,54,0,terminal,0.9583333333333334,dependente_estado,0.3,j6043_1.sm,2,adaptativa,0,110,346,0.8181818181818182,0.26011560693641617,1.3518518518518519,18,1,0,0,1,0,0,0,4,86
False,27648,108,0.0018451575167556583,0.0,11.0,184.0,306.0,0.0,165505.0,28.5,33,7,1,165250,0.11666666666666667,0.13333333333333333,334.0,0.07862068965517241,0.08532934131736528,0.03293413173652695,0.00017185290597234072,20,165250,0,255,20,255,0,0,255,0.794910294566222,0.24332019624229823,4,60,0,0,255,0,0.794910294566222,nenhuma,28.5,0.0,32,5,limite_seguranca,0.25,dependente_estado,0.3,j6043_1.sm,3,centralizada,0,165270,165545,0.9998789859018575,0.9982180071883778,256.0,20,0,0,0,0,0,1,0,1,165248
True,152,108,0.5312781710639152,0.0,6.0,304.0,355.0,190.0,77.0,46.19986089225542,56,4,10,32,0.06666666666666667,0.23333333333333334,334.0,0.1215146706888143,0.13832293680315993,0.017964071856287425,0.06914078196688665,18,32,190,45,42,235,0,1,0,0.794910294566222,0.24332019624229823,4,60,235,45,0,190,0.794910294566222,nenhuma,46.19986089225542,0.0,49,0,terminal,0.987694427897921,dependente_estado,0.3,j6043_1.sm,3,adaptativa,0,50,327,0.64,0.09785932721712538,1.4074074074074074,15,0,1,2,0,0,0,0,0,32
False,21760,85,0.002091527512678139,0.0,4.0,174.0,273.0,0.0,130236.0,17.611935614283702,28,2,2,130109,0.03333333333333333,0.06666666666666667,323.0,0.05170674827504529,0.05452611645289072,0.01238390092879257,0.00013492984574648467,12,130109,0,127,18,127,21,4,106,0.6268507180531939,0.4857196752206667,16,60,0,0,106,0,0.6268507180531939,nenhuma,17.611935614283702,0.0,19,5,limite_seguranca,0.25,dependente_estado,0.4,j6010_1.sm,0,centralizada,0,130121,130266,0.9999077781449573,0.9987947737705924,256.0,10,0,0,0,1,0,0,1,2,130107
True,128,85,0.6422338568935427,0.0,1.0,321.0,368.0,123.0,69.0,13.0,59,1,4,30,0.016666666666666666,0.08333333333333333,323.0,0.03869047619047619,0.04024767801857585,0.0030959752321981426,0.02268760907504363,17,30,123,39,43,162,16,3,0,0.6268507180531939,0.4857196752206667,16,60,146,23,0,123,0.6268507180531939,nenhuma,13.0,0.0,14,0,terminal,1.0,dependente_estado,0.4,j6010_1.sm,0,adaptativa,0,47,252,0.6382978723404256,0.11904761904761904,1.5058823529411764,14,0,0,0,1,0,1,1,2,28
False,21760,85,0.0024749251009508924,0.0,7.0,195.0,323.0,0.0,130167.0,19.0,33,6,0,130046,0.1,0.1,323.0,0.05555555555555555,0.058823529411764705,0.021671826625386997,0.00014558382946769954,16,130046,0,121,23,121,11,3,110,0.6586427040007742,0.39362113220747674,14,60,0,0,110,0,0.6586427040007742,nenhuma,19.0,0.0,20,5,limite_seguranca,0.25,dependente_estado,0.4,j6010_1.sm,1,centralizada,0,130062,130206,0.9998769817471668,0.9987711779795094,256.0,16,0,0,0,0,0,0,0,2,130044
True,112,85,0.6834462729912875,0.0,0.0,323.0,353.0,95.0,42.0,26.5,60,0,9,4,0.0,0.15,323.0,0.07582260371959942,0.08204334365325078,0.0,0.051306873184898356,15,4,95,38,45,133,20,1,0,0.6586427040007742,0.39362113220747674,14,60,113,18,0,95,0.6586427040007742,nenhuma,26.5,0.0,27,0,terminal,0.9666666666666667,dependente_estado,0.4,j6010_1.sm,1,adaptativa,0,19,197,0.21052631578947367,0.02030456852791878,1.3176470588235294,15,0,0,0,0,0,0,0,1,3
False,21760,85,0.002551469968508884,0.0,8.5,194.0,333.0,0.0,130154.0,26.0,33,5,2,130029,0.08333333333333333,0.11666666666666667,323.0,0.07449856733524356,0.0804953560371517,0.02631578947368421,0.00019921387141510807,15,130029,0,125,23,125,8,9,117,0.7659648859265082,0.2570239140832174,4,60,0,0,117,0,0.7659648859265082,nenhuma,26.0,0.0,28,5,limite_seguranca,0.25,dependente_estado,0.4,j6010_1.sm,2,centralizada,0,130044,130192,0.9998846544246562,0.99874800294949,256.0,15,0,0,0,0,0,0,0,1,130028
False,21760,85,0.0027964312939815434,0.0,4.5,297.0,365.0,136.0,129991.0,31.5,54,5,7,129969,0.08333333333333333,0.2,323.0,0.08885754583921016,0.09752321981424149,0.01393188854489164,0.00024133585139840717,21,129969,136,22,38,158,8,9,0,0.7659648859265082,0.2570239140832174,4,60,150,14,0,136,0.7659648859265082,nenhuma,31.5,0.0,34,5,limite_seguranca,0.9666666666666667,dependente_estado,0.4,j6010_1.sm,2,adaptativa,0,129990,130186,0.9998384491114701,0.9983331541025917,256.0,21,0,0,0,0,0,0,0,2,129967
False,21760,85,0.0018768305754195622,0.0,9.720326390226818,143.0,245.0,0.0,130272.0,22.220326390226816,24,5,1,130085,0.08333333333333333,0.1,323.0,0.06436563751205547,0.06879358015550098,0.030093889753024204,0.0001702195427142036,14,130085,0,187,15,187,3,1,184,0.794910294566222,0.24332019624229823,3,60,0,0,184,0,0.794910294566222,nenhuma,22.220326390226816,0.0,25,5,limite_seguranca,0.25,dependente_estado,0.4,j6010_1.sm,3,centralizada,0,130099,130301,0.9998923896417343,0.9983422997521124,256.0,12,1,0,0,0,0,0,1,1,130084
False,21760,85,0.0024821497678643276,0.0,4.0,263.0,324.0,156.0,130025.0,27.01067668597252,45,5,6,129974,0.08333333333333333,0.18333333333333332,323.0,0.07717100787244367,0.08362438602468272,0.01238390092879257,0.00020692760761094166,19,129974,156,51,31,207,3,11,0,0.794910294566222,0.24332019624229823,3,60,204,48,0,156,0.794910294566222,nenhuma,27.01067668597252,0.0,30,5,limite_seguranca,0.9666666666666667,dependente_estado,0.4,j6010_1.sm,3,adaptativa,0,129993,130231,0.9998538382835999,0.9980265835323386,256.0,17,0,0,0,0,1,0,1,0,129974
False,19456,76,0.002856699179059581,0.0,10.5,185.0,333.0,0.0,116210.0,25.101549153278874,32,7,1,116091,0.11666666666666667,0.13333333333333333,332.0,0.07029246782265995,0.07560707576288818,0.03162650602409638,0.00021533806264052694,18,116091,0,119,21,119,10,0,109,0.6268507180531939,0.4857196752206667,18,60,0,0,109,0,0.6268507180531939,nenhuma,25.101549153278874,0.0,28,5,limite_seguranca,0.25,dependente_estado,0.4,j6021_1.sm,0,centralizada,0,116109,116249,0.999844973257887,0.9986408485234282,256.0,17,0,0,0,0,0,0,1,0,116091
True,190,76,0.6393432523368884,0.0,4.5,319.0,383.0,95.0,89.0,32.052228361027986,58,2,7,69,0.03333333333333333,0.15,332.0,0.0880429396225039,0.09654285650912044,0.01355421686746988,0.05350489797646027,24,69,95,20,36,115,13,0,0,0.6268507180531939,0.4857196752206667,18,60,102,7,0,95,0.6268507180531939,nenhuma,32.052228361027986,0.0,35,0,terminal,0.9892333001205181,dependente_estado,0.4,j6021_1.sm,0,adaptativa,0,93,244,0.7419354838709677,0.2827868852459016,2.5,19,1,0,1,0,1,1,1,0,69
False,19456,76,0.002755409402860565,8.881784197001252e-16,15.11446050433798,163.0,321.0,0.0,116148.0,29.11446050433798,28,9,0,116072,0.15,0.15,332.0,0.0806239120518084,0.08769415814559632,0.04552548344680114,0.000249913577049425,16,116072,0,76,21,76,1,0,75,0.6586427040007742,0.39362113220747674,17,60,0,0,75,0,0.6586427040007742,nenhuma,29.11446050433798,0.0,32,5,limite_seguranca,0.25,dependente_estado,0.4,j6021_1.sm,1,centralizada,0,116088,116185,0.9998621735235339,0.9990274131772604,256.0,14,0,0,0,0,0,2,0,1,116071
True,193,76,0.7136665096340046,0.0,4.118132975557063,309.0,388.0,68.0,37.0,50.6713013182883,56,4,12,9,0.06666666666666667,0.26666666666666666,332.0,0.13241468890854255,0.15262440156110935,0.012404014986617659,0.09320208956297872,23,9,68,28,37,96,18,2,0,0.6586427040007742,0.39362113220747674,17,60,78,10,0,68,0.6586427040007742,nenhuma,50.6713013182883,0.0,58,0,terminal,0.9666666666666667,dependente_estado,0.4,j6021_1.sm,1,adaptativa,0,32,165,0.28125,0.05454545454545454,2.539473684210526,16,0,1,0,2,1,0,3,0,9
False,19456,76,0.002711073361988349,0.0,10.0,189.0,316.0,0.0,116214.0,29.0,32,5,3,116143,0.08333333333333333,0.13333333333333333,332.0,0.08033240997229917,0.08734939759036145,0.030120481927710843,0.00024880103638500676,15,116143,0,71,22,71,2,0,69,0.7659648859265082,0.2570239140832174,6,60,0,0,69,0,0.7659648859265082,nenhuma,29.0,0.0,31,5,limite_seguranca,0.25,dependente_estado,0.4,j6021_1.sm,2,centralizada,0,116158,116251,0.9998708655452057,0.9990709757335421,256.0,12,0,0,0,1,0,2,0,2,116141
False,19456,76,0.0028231861672458917,0.0,0.0,290.0,329.0,67.0,116114.0,25.0,49,0,6,116098,0.0,0.1,332.0,0.0700280112044818,0.07530120481927711,0.0,0.00021452782425880637,18,116098,67,16,31,83,4,0,0,0.7659648859265082,0.2570239140832174,6,60,79,12,0,67,0.7659648859265082,nenhuma,25.0,0.0,26,5,limite_seguranca,0.9666666666666667,dependente_estado,0.4,j6021_1.sm,2,adaptativa,0,116116,116230,0.9998449826036033,0.9988643207433537,256.0,17,0,0,0,1,0,0,0,0,116098
False,19456,76,0.003357124709279062,0.0,9.70448847148324,197.0,391.0,0.0,116045.0,32.71470674877421,35,8,2,115937,0.13333333333333333,0.16666666666666666,332.0,0.08969944491793971,0.09853827333968136,0.029230386962298915,0.0002808883641512235,20,115937,0,108,23,108,0,0,108,0.794910294566222,0.24332019624229823,2,60,0,0,108,0,0.794910294566222,nenhuma,32.71470674877421,0.0,37,5,limite_seguranca,0.25,dependente_estado,0.4,j6021_1.sm,3,centralizada,0,115957,116088,0.9998275222711868,0.998699262628351,256.0,13,0,0,2,1,1,2,1,1,115936
True,230,76,0.5763919224713195,0.0,5.00299231432216,322.0,409.0,126.0,124.0,50.58662683263272,58,2,12,94,0.03333333333333333,0.23333333333333334,332.0,0.13222267399002022,0.15236935792961662,0.015069253958801687,0.07129027650709147,19,94,126,30,41,156,0,0,0,0.794910294566222,0.24332019624229823,2,60,156,30,0,126,0.794910294566222,nenhuma,50.58662683263272,0.0,54,0,terminal,0.9666666666666667,dependente_estado,0.4,j6021_1.sm,3,adaptativa,0,113,310,0.831858407079646,0.3032258064516129,3.026315789473684,17,0,0,1,0,0,1,0,0,94
False,17664,69,0.0023497752250631492,0.0,3.0,171.0,249.0,0.0,105710.0,8.582492196995556,30,2,1,105579,0.03333333333333333,0.05,337.0,0.024834858219910053,0.025467335896129248,0.008902077151335312,8.099167684256206e-05,14,105579,0,131,18,131,19,0,112,0.6268507180531939,0.4857196752206667,14,60,0,0,112,0,0.6268507180531939,nenhuma,8.582492196995556,0.0,9,5,limite_seguranca,0.25,dependente_estado,0.4,j6032_1.sm,0,centralizada,0,105593,105742,0.9998674154536759,0.9984585122278754,256.0,12,0,1,0,1,0,0,0,1,105578
False,17664,69,0.003020172085439396,0.0,3.5,250.0,320.0,99.0,105495.0,40.22742391321616,45,3,9,105441,0.05,0.2,337.0,0.10663971218187668,0.11936921042497375,0.010385756676557863,0.0003796679461619771,13,105441,99,54,35,153,9,18,0,0.6268507180531939,0.4857196752206667,14,60,144,45,0,99,0.6268507180531939,nenhuma,40.22742391321616,0.0,43,5,limite_seguranca,0.9683333333333333,dependente_estado,0.4,j6032_1.sm,0,adaptativa,0,105454,105642,0.999876723500294,0.9980973476458227,256.0,12,0,0,0,0,0,0,1,0,105441
False,17664,69,0.0024819248043559533,0.0,14.5,112.0,263.0,0.0,105668.0,35.143510237080434,23,10,1,105541,0.16666666666666666,0.18333333333333332,337.0,0.09443537041581528,0.10428341316641078,0.04302670623145401,0.00033164847821120645,9,105541,0,127,24,127,11,7,116,0.6586427040007742,0.39362113220747674,13,60,0,0,116,0,0.6586427040007742,nenhuma,35.143510237080434,0.0,37,5,limite_seguranca,0.25,dependente_estado,0.4,j6032_1.sm,1,centralizada,0,105550,105701,0.9999147323543345,0.998486296250745,256.0,8,0,0,0,0,0,1,0,1,105540
False,17664,69,0.002887923101969167,0.0,3.5,248.0,306.0,98.0,105510.0,44.5,45,3,11,105447,0.05,0.23333333333333334,337.0,0.11664482306684142,0.13204747774480713,0.010385756676557863,0.0004199757452210063,15,105447,98,63,33,161,20,25,0,0.6586427040007742,0.39362113220747674,13,60,141,43,0,98,0.6586427040007742,nenhuma,44.5,0.0,48,5,limite_seguranca,0.9983333333333334,dependente_estado,0.4,j6032_1.sm,1,adaptativa,0,105462,105656,0.999857768674973,0.9980218823351253,256.0,15,0,0,0,0,0,0,0,0,105447
False,17664,69,0.0035483581765591308,0.0,15.5,172.0,376.0,0.0,105542.0,46.5,31,12,2,105435,0.2,0.23333333333333334,337.0,0.121251629726206,0.13798219584569732,0.04599406528189911,0.0004388262106648925,13,105435,0,107,30,107,0,14,107,0.7659648859265082,0.2570239140832174,2,60,0,0,107,0,0.7659648859265082,nenhuma,46.5,0.0,50,5,limite_seguranca,0.25,dependente_estado,0.4,j6032_1.sm,2,centralizada,0,105448,105585,0.9998767164858509,0.9985793436567695,256.0,12,0,0,0,1,0,0,0,0,105435
False,17664,69,0.002736688135513247,0.0,1.0,243.0,290.0,66.0,105589.0,22.5,41,1,5,105546,0.016666666666666666,0.1,337.0,0.06258692628650904,0.06676557863501484,0.002967359050445104,0.00021232925189326916,16,105546,66,43,26,109,0,20,0,0.7659648859265082,0.2570239140832174,2,60,109,43,0,66,0.7659648859265082,nenhuma,22.5,0.0,23,5,limite_seguranca,0.9666666666666667,dependente_estado,0.4,j6032_1.sm,2,adaptativa,0,105562,105697,0.9998484303063603,0.998571388024258,256.0,14,0,0,0,0,0,1,1,0,105546
False,17664,69,0.002764783831256357,0.0,9.0,146.0,293.0,0.0,105651.0,31.735494248994755,27,9,0,105498,0.15,0.15,337.0,0.08606574290774632,0.09417060608010314,0.026706231454005934,0.0002994600046981222,13,105498,0,153,23,153,0,15,153,0.794910294566222,0.24332019624229823,0,60,0,0,153,0,0.794910294566222,nenhuma,31.735494248994755,0.0,35,5,limite_seguranca,0.25,dependente_estado,0.4,j6032_1.sm,3,centralizada,0,105511,105687,0.9998767900977149,0.9982117005875841,256.0,11,0,0,1,0,1,0,0,0,105498
False,17664,69,0.002727405708677208,0.0,5.0,220.0,289.0,124.0,105520.0,28.5,38,3,7,105482,0.05,0.16666666666666666,337.0,0.07797537619699042,0.08456973293768547,0.01483679525222552,0.0002689656148695517,13,105482,124,38,28,162,0,11,0,0.794910294566222,0.24332019624229823,0,60,162,38,0,124,0.794910294566222,nenhuma,28.5,0.0,30,5,limite_seguranca,0.9666666666666667,dependente_estado,0.4,j6032_1.sm,3,adaptativa,0,105495,105685,0.9998767714109673,0.9980791976155556,256.0,13,0,0,0,0,0,0,0,0,105482
False,27648,108,0.002044342327836525,0.0,8.5,211.0,339.0,0.0,165465.0,19.5,38,6,0,165240,0.1,0.1,334.0,0.055162659123055166,0.058383233532934134,0.025449101796407185,0.00011759491266316294,19,165240,0,225,25,225,43,0,182,0.6268507180531939,0.4857196752206667,21,60,0,0,182,0,0.6268507180531939,nenhuma,19.5,0.0,20,5,limite_seguranca,0.25,dependente_estado,0.4,j6043_1.sm,0,centralizada,0,165259,165509,0.9998850289545501,0.9983747107408056,256.0,19,0,0,0,0,0,0,0,0,165240
True,160,108,0.4986149584487535,0.0,4.5,310.0,360.0,239.0,84.0,39.0,56,4,9,7,0.06666666666666667,0.21666666666666667,334.0,0.10455764075067024,0.11676646706586827,0.01347305389221557,0.054016620498614956,19,7,239,77,41,316,36,0,0,0.6268507180531939,0.4857196752206667,21,60,280,41,0,239,0.6268507180531939,nenhuma,39.0,0.0,41,0,terminal,1.0,dependente_estado,0.4,j6043_1.sm,0,adaptativa,0,26,383,0.2692307692307692,0.018276762402088774,1.4814814814814814,18,0,0,0,0,1,0,0,1,6
False,27648,108,0.002007886071553731,0.0,13.0,201.0,333.0,0.0,165478.0,35.06303998106985,36,8,4,165220,0.13333333333333333,0.2,334.0,0.09500555781166362,0.1049791616199696,0.038922155688622756,0.0002114191880009662,24,165220,0,258,20,258,13,1,245,0.6586427040007742,0.39362113220747674,20,60,0,0,245,0,0.6586427040007742,nenhuma,35.06303998106985,0.0,39,5,limite_seguranca,0.25,dependente_estado,0.4,j6043_1.sm,1,centralizada,0,165244,165522,0.9998547602333518,0.9981754691219294,256.0,21,1,2,0,0,0,0,0,0,165220
True,151,108,0.5687789799072643,0.0,6.0,301.0,368.0,161.0,53.0,65.0,55,5,16,6,0.08333333333333333,0.35,334.0,0.16290726817042606,0.19461077844311378,0.017964071856287425,0.10046367851622875,21,6,161,47,39,208,16,1,0,0.6586427040007742,0.39362113220747674,20,60,192,31,0,161,0.6586427040007742,nenhuma,65.0,0.0,70,0,terminal,0.9666666666666667,dependente_estado,0.4,j6043_1.sm,1,adaptativa,0,27,274,0.2222222222222222,0.021897810218978103,1.3981481481481481,20,0,0,0,0,0,1,0,0,6
False,27648,108,0.0018754767841905147,0.0,9.5,188.0,311.0,0.0,165493.0,20.5,32,5,2,165372,0.08333333333333333,0.11666666666666667,334.0,0.05782792665726375,0.061377245508982034,0.02844311377245509,0.00012362467548522686,17,165372,0,121,20,121,0,4,121,0.7659648859265082,0.2570239140832174,6,60,0,0,121,0,0.7659648859265082,nenhuma,20.5,0.0,22,5,limite_seguranca,0.25,dependente_estado,0.4,j6043_1.sm,2,centralizada,0,165389,165530,0.9998972120274021,0.9990454902434605,256.0,16,0,0,0,0,0,0,1,0,165372
True,146,108,0.5206847360912982,0.0,7.5,301.0,365.0,164.0,122.0,50.0,56,4,12,90,0.06666666666666667,0.26666666666666666,334.0,0.13020833333333334,0.1497005988023952,0.02245508982035928,0.07132667617689016,20,90,164,32,40,196,0,3,0,0.7659648859265082,0.2570239140832174,6,60,196,32,0,164,0.7659648859265082,nenhuma,50.0,0.0,54,0,terminal,0.9583333333333334,dependente_estado,0.4,j6043_1.sm,2,adaptativa,0,110,346,0.8181818181818182,0.26011560693641617,1.3518518518518519,18,1,0,0,1,0,0,0,4,86
False,27648,108,0.0019717960834705725,0.0,13.0,193.0,327.0,0.0,165475.0,36.649716985413846,34,8,2,165213,0.13333333333333333,0.16666666666666666,334.0,0.09887965727721335,0.10972969157309535,0.038922155688622756,0.00022099623367628115,22,165213,0,262,20,262,0,0,262,0.794910294566222,0.24332019624229823,4,60,0,0,262,0,0.794910294566222,nenhuma,36.649716985413846,0.0,41,5,limite_seguranca,0.25,dependente_estado,0.4,j6043_1.sm,3,centralizada,0,165235,165517,0.999866856295579,0.9981633306548572,256.0,21,0,0,0,0,0,1,0,1,165212
True,152,108,0.5312781710639152,0.0,6.0,304.0,355.0,190.0,77.0,46.19986089225542,56,4,10,32,0.06666666666666667,0.23333333333333334,334.0,0.1215146706888143,0.13832293680315993,0.017964071856287425,0.06914078196688665,18,32,190,45,42,235,0,1,0,0.794910294566222,0.24332019624229823,4,60,235,45,0,190,0.794910294566222,nenhuma,46.19986089225542,0.0,49,0,terminal,0.987694427897921,dependente_estado,0.4,j6043_1.sm,3,adaptativa,0,50,327,0.64,0.09785932721712538,1.4074074074074074,15,0,1,2,0,0,0,0,0,32
True,205,85,0.7370267955765616,8.881784197001252e-16,28.728401772333918,246.0,535.0,0.0,121.0,69.8894835451404,46,14,2,0,0.23333333333333334,0.26666666666666666,323.0,0.17788585969395274,0.2163761100468743,0.08894242034778303,0.09628116280705729,31,0,0,121,29,121,22,4,99,0.6268507180531939,0.4857196752206667,16,60,0,0,99,0,0.6268507180531939,nenhuma,69.88948354514038,0.0,78,0,terminal,0.25,dependente_estado,0.6,j6010_1.sm,0,centralizada,0,31,181,0.0,0.0,2.411764705882353,9,0,0,0,1,0,0,0,1,20
True,122,85,0.7193397638598709,0.0,7.61935030585853,300.0,382.0,80.0,32.0,37.04251869831918,56,4,6,0,0.06666666666666667,0.16666666666666666,323.0,0.10288373393298371,0.11468272042823274,0.02358931983237935,0.0697543367885439,28,0,80,32,32,112,8,3,0,0.6268507180531939,0.4857196752206667,16,60,104,24,0,80,0.6268507180531939,nenhuma,37.04251869831918,0.0,43,0,terminal,0.9700000000000001,dependente_estado,0.6,j6010_1.sm,0,adaptativa,0,28,172,0.0,0.0,1.4352941176470588,11,0,0,0,0,1,0,1,0,15
True,258,85,0.7889525317171706,8.881784197001252e-16,26.058350884234635,240.0,518.0,0.0,65.0,73.56675043879109,46,14,3,0,0.23333333333333334,0.2833333333333333,323.0,0.18550912389248805,0.22776083727179905,0.080676008929519,0.11204763322179441,30,0,0,65,30,65,7,6,58,0.6586427040007742,0.39362113220747674,14,60,0,0,58,0,0.6586427040007742,nenhuma,73.56675043879109,0.0,81,0,terminal,0.25,dependente_estado,0.6,j6010_1.sm,1,centralizada,0,30,125,0.0,0.0,3.0352941176470587,10,0,0,0,0,0,0,0,0,20
True,123,85,0.6852080146252651,0.0,6.190084017686869,315.0,359.0,93.0,39.0,32.92848936002933,59,1,9,0,0.016666666666666666,0.16666666666666666,323.0,0.09251434022389103,0.10194578749235088,0.019164346803984114,0.06284920562394113,16,0,93,39,44,132,21,1,0,0.6586427040007742,0.39362113220747674,14,60,111,18,0,93,0.6586427040007742,nenhuma,32.92848936002933,0.0,35,0,terminal,0.9633333333333334,dependente_estado,0.6,j6010_1.sm,1,adaptativa,0,16,192,0.0,0.0,1.4470588235294117,14,0,0,0,0,0,0,0,0,2
True,202,85,0.7415189205961639,0.0,40.93907194926345,214.0,525.0,0.0,98.0,85.0062091711865,41,19,3,0,0.31666666666666665,0.36666666666666664,323.0,0.2083453811741394,0.263177118177048,0.12674635278409738,0.12006421422588559,33,0,0,98,27,98,8,17,90,0.7659648859265082,0.2570239140832174,4,60,0,0,90,0,0.7659648859265082,nenhuma,85.0062091711865,0.0,95,0,terminal,0.25,dependente_estado,0.6,j6010_1.sm,2,centralizada,0,33,158,0.0,0.0,2.376470588235294,11,0,0,1,0,0,0,0,1,20
True,137,85,0.7081461578716822,0.0,4.021882301250375,298.0,420.0,57.0,52.0,64.09790123313071,55,5,12,0,0.08333333333333333,0.2833333333333333,323.0,0.16558576274617307,0.19844551465365545,0.012451647991487227,0.1080730535378097,36,0,57,52,24,109,8,24,0,0.7659648859265082,0.2570239140832174,4,60,101,44,0,57,0.7659648859265082,nenhuma,64.09790123313071,0.0,71,0,terminal,0.8933333333333332,dependente_estado,0.6,j6010_1.sm,2,adaptativa,0,36,169,0.0,0.0,1.611764705882353,14,0,0,0,0,0,0,1,0,21
