arquivo,semente,cenario,t,P,bateria_media,mu_cog,mu_rede,S_PV,S_UR,concluidas,confianca_media,retrabalho_pendente
j6016_1.sm,5,centralizada,103,1.0,0.08432896922198123,0.5506730781166048,0.5499999999999999,139.0,44.78860892551543,35,0.25,48.35750399033263
j6016_1.sm,5,centralizada,104,1.0,0.07403675704139553,0.5499999999999999,0.5499999999999999,139.0,44.78860892551543,36,0.25,47.35750399033263
j6016_1.sm,5,centralizada,105,1.0,0.06374454486080984,0.5499999999999999,0.5499999999999999,139.0,39.599472376588636,36,0.25,45.35750399033263
j6016_1.sm,5,centralizada,106,1.0,0.05345233268022415,0.5499999999999999,0.5499999999999999,142.0,39.599472376588636,37,0.25,43.35750399033263
j6016_1.sm,5,centralizada,107,1.0,0.043160120499638466,0.5499999999999999,0.5499999999999999,142.0,39.599472376588636,38,0.25,41.78860892551543
j6016_1.sm,5,centralizada,108,1.0,0.004077077751708592,0.5499999999999999,0.5499999999999999,147.0,31.941423625201615,39,0.25,49.726802622117205
j6016_1.sm,5,centralizada,109,1.0,0.0,0.5499999999999999,0.5499999999999999,147.0,37.94925475889284,39,0.25,54.73463375580843
j6016_1.sm,5,centralizada,110,1.0,0.0,0.5499999999999999,0.5499999999999999,147.0,37.94925475889284,39,0.25,54.545497206881635
j6016_1.sm,5,centralizada,111,1.0,0.0,0.5499999999999999,0.5499999999999999,147.0,37.94925475889284,39,0.25,54.545497206881635
j6016_1.sm,5,centralizada,112,1.0,0.0,0.5499999999999999,0.5499999999999999,147.0,37.94925475889284,39,0.25,54.545497206881635
j6016_1.sm,5,centralizada,113,1.0,0.0,0.5499999999999999,0.5499999999999999,147.0,37.94925475889284,40,0.25,54.545497206881635
j6016_1.sm,5,centralizada,114,1.0,0.0,0.5499999999999999,0.5499999999999999,147.0,37.94925475889284,40,0.25,53.545497206881635
j6016_1.sm,5,centralizada,115,1.0,0.0,0.5499999999999999,0.5499999999999999,147.0,26.432777157773778,40,0.25,52.545497206881635
j6016_1.sm,5,centralizada,116,1.0,0.0,0.5499999999999999,0.5499999999999999,147.0,26.432777157773778,40,0.25,51.545497206881635
j6016_1.sm,5,centralizada,117,1.0,0.0,0.5499999999999999,0.5499999999999999,155.0,26.432777157773778,42,0.25,50.545497206881635
j6016_1.sm,5,centralizada,118,1.0,0.0,0.5499999999999999,0.5499999999999999,155.0,26.432777157773778,43,0.25,47.545497206881635
j6016_1.sm,5,centralizada,119,1.0,0.0,0.5499999999999999,0.5499999999999999,155.0,21.932777157773778,43,0.25,43.545497206881635
j6016_1.sm,5,centralizada,120,1.0,0.0,0.5499999999999999,0.5499999999999999,155.0,21.932777157773778,43,0.25,39.545497206881635
j6016_1.sm,5,centralizada,121,1.0,0.0,0.5499999999999999,0.5499999999999999,155.0,21.932777157773778,43,0.25,35.545497206881635
j6016_1.sm,5,centralizada,122,1.0,0.0,0.5499999999999999,0.5499999999999999,155.0,21.932777157773778,43,0.25,31.545497206881638
j6016_1.sm,5,centralizada,123,1.0,0.0,0.5499999999999999,0.5499999999999999,155.0,21.932777157773778,44,0.25,28.045497206881638
j6016_1.sm,5,centralizada,124,1.0,0.0,0.5499999999999999,0.5499999999999999,155.0,21.932777157773778,44,0.25,34.832729818871286
j6016_1.sm,5,centralizada,125,1.0,0.0,0.5499999999999999,0.5499999999999999,164.0,21.932777157773778,45,0.25,33.832729818871286
j6016_1.sm,5,centralizada,126,1.0,0.0,0.5499999999999999,0.5499999999999999,164.0,22.876226712440108,45,0.25,33.776179373537616
j6016_1.sm,5,centralizada,127,1.0,0.0,0.5499999999999999,0.5499999999999999,165.0,22.876226712440108,46,0.25,32.776179373537616
j6016_1.sm,5,centralizada,128,1.0,0.0,0.5499999999999999,0.5499999999999999,165.0,30.55811961229865,47,0.25,39.458072273396155
j6016_1.sm,5,centralizada,129,1.0,0.0,0.5499999999999999,0.5499999999999999,165.0,34.75150760701199,47,0.25,43.13498266699043
j6016_1.sm,5,centralizada,130,1.0,0.01,0.5499999999999999,0.6693572041779942,165.0,34.75150760701199,47,0.25,43.13498266699043
j6016_1.sm,5,centralizada,131,1.0,0.02,0.5499999999999999,0.6693572041779942,165.0,34.75150760701199,47,0.25,43.13498266699043
j6016_1.sm,5,centralizada,132,1.0,0.03,0.5499999999999999,0.6693572041779942,165.0,34.75150760701199,47,0.25,43.13498266699043
j6016_1.sm,5,centralizada,133,1.0,0.04,0.5499999999999999,0.6693572041779942,165.0,34.75150760701199,47,0.25,43.13498266699043
j6016_1.sm,5,centralizada,134,1.0,0.049999999999999996,0.5499999999999999,0.6693572041779942,165.0,34.75150760701199,47,0.25,43.13498266699043
j6016_1.sm,5,centralizada,135,1.0,0.036505369324054605,0.5499999999999999,0.5499999999999999,165.0,25.90743083210181,47,0.25,42.13498266699043
j6016_1.sm,5,centralizada,136,1.0,0.023010738648109208,0.5499999999999999,0.5499999999999999,165.0,25.90743083210181,47,0.25,41.13498266699043
j6016_1.sm,5,centralizada,137,1.0,0.009516107972163812,0.5499999999999999,0.5499999999999999,165.0,18.225537932243267,47,0.25,40.29873702577149
j6016_1.sm,5,centralizada,138,1.0,0.0,0.5499999999999999,0.5499999999999999,172.0,18.225537932243267,48,0.25,39.29873702577149
j6016_1.sm,5,centralizada,139,1.0,0.0,0.5499999999999999,0.5499999999999999,172.0,18.225537932243267,49,0.25,37.29873702577149
j6016_1.sm,5,centralizada,140,1.0,0.0,0.5499999999999999,0.5499999999999999,172.0,9.13683754937966,49,0.25,34.29873702577149
j6016_1.sm,5,centralizada,141,1.0,0.0,0.5499999999999999,0.5499999999999999,172.0,9.13683754937966,49,0.25,31.298737025771484
j6016_1.sm,5,centralizada,142,1.0,0.0,0.5499999999999999,0.5499999999999999,191.0,9.13683754937966,52,0.25,28.298737025771484
j6016_1.sm,5,centralizada,143,1.0,0.0,0.5499999999999999,0.5499999999999999,191.0,14.288238019592647,52,0.25,32.64352549069781
j6016_1.sm,5,centralizada,144,1.0,0.0,0.5499999999999999,0.5499999999999999,191.0,14.288238019592647,52,0.25,28.635694357006578
j6016_1.sm,5,centralizada,145,1.0,0.0,0.5499999999999999,0.5499999999999999,191.0,4.943449554666323,52,0.25,24.635694357006578
j6016_1.sm,5,centralizada,146,1.0,0.0,0.5499999999999999,0.5499999999999999,191.0,0.9434495546663229,52,0.25,20.635694357006578
j6016_1.sm,5,centralizada,147,1.0,0.0,0.5499999999999999,0.5499999999999999,191.0,0.9434495546663229,52,0.25,18.058831302314804
j6016_1.sm,5,centralizada,148,1.0,0.0,0.5499999999999999,0.5499999999999999,191.0,0.9434495546663229,52,0.25,15.058831302314804
j6016_1.sm,5,centralizada,149,1.0,0.0,0.5499999999999999,0.5499999999999999,191.0,0.9434495546663229,52,0.25,12.970130919451197
j6016_1.sm,5,centralizada,150,1.0,0.01,0.5499999999999999,0.6693572041779942,191.0,0.9434495546663229,52,0.25,11.288238019592654
j6016_1.sm,5,centralizada,151,1.0,0.03,0.5499999999999999,0.7179104477611941,191.0,0.9434495546663229,52,0.25,10.288238019592654
j6016_1.sm,5,centralizada,152,1.0,0.06,0.5499999999999999,0.7179104477611941,193.0,0.9434495546663229,53,0.25,10.288238019592654
j6016_1.sm,5,centralizada,153,1.0,0.09999999999999999,0.5499999999999999,0.7408500573847171,193.0,0.9434495546663229,53,0.25,10.288238019592654
j6016_1.sm,5,centralizada,154,1.0,0.13999999999999999,0.5499999999999999,0.7408500573847171,193.0,0.9434495546663229,53,0.25,10.288238019592654
j6016_1.sm,5,centralizada,155,1.0,0.18000000000000002,0.5499999999999999,0.7408500573847171,193.0,0.9434495546663229,53,0.25,10.288238019592654
j6016_1.sm,5,centralizada,156,1.0,0.21999999999999997,0.5499999999999999,0.7408500573847171,193.0,0.9434495546663229,53,0.25,10.288238019592654
j6016_1.sm,5,centralizada,157,1.0,0.26,0.5499999999999999,0.7408500573847171,193.0,0.9434495546663229,53,0.25,10.288238019592654
j6016_1.sm,5,centralizada,158,1.0,0.3,0.5546504382381122,0.7408500573847171,193.0,0.9434495546663229,53,0.25,10.288238019592654
j6016_1.sm,5,centralizada,159,1.0,0.34,0.5666562488795616,0.7408500573847171,200.0,0.9434495546663229,55,0.25,10.288238019592654
j6016_1.sm,5,centralizada,160,1.0,0.33327407693658934,0.5691117976651183,0.7179104477611941,200.0,7.015902590168407,55,0.25,15.360691055094739
j6016_1.sm,5,centralizada,161,1.0,0.32654815387317865,0.5799837450197477,0.7179104477611941,200.0,5.21210176504276,55,0.25,14.360691055094737
j6016_1.sm,5,centralizada,162,1.0,0.3234037571068226,0.5923027327078999,0.7179104477611941,200.0,5.21210176504276,55,0.25,13.360691055094737
j6016_1.sm,5,centralizada,163,1.0,0.34453834280909684,0.6029957349655158,0.7179104477611941,200.0,5.21210176504276,56,0.25,12.360691055094737
j6016_1.sm,5,centralizada,164,1.0,0.31939489269775867,0.6114923410863603,0.7179104477611941,200.0,8.006272302246947,56,0.25,13.154861592298923
j6016_1.sm,5,centralizada,165,1.0,0.32680751421364523,0.61758385250736,0.7179104477611941,200.0,8.006272302246947,56,0.25,11.351060767173276
j6016_1.sm,5,centralizada,166,1.0,0.34460876658258605,0.6213839373003975,0.7179104477611941,200.0,8.006272302246947,56,0.25,10.351060767173276
j6016_1.sm,5,centralizada,167,1.0,0.35574335228486026,0.6236590343047248,0.7179104477611941,200.0,8.006272302246947,56,0.25,9.351060767173276
j6016_1.sm,5,centralizada,168,1.0,0.3668779379871345,0.6247869304409094,0.7179104477611941,200.0,8.006272302246947,56,0.25,8.351060767173276
j6016_1.sm,5,centralizada,169,1.0,0.37467919035607516,0.625,0.7179104477611941,200.0,8.006272302246947,56,0.25,8.006272302246952
j6016_1.sm,5,centralizada,170,1.0,0.3946791903560752,0.625,0.7408500573847171,200.0,8.006272302246947,56,0.25,8.006272302246952
j6016_1.sm,5,centralizada,171,1.0,0.3933333333333333,0.625,0.7179104477611941,200.0,7.062822747580618,56,0.25,7.062822747580624
j6016_1.sm,5,centralizada,172,1.0,0.41333333333333333,0.625,0.7408500573847171,200.0,7.062822747580618,56,0.25,7.062822747580624
j6016_1.sm,5,centralizada,173,1.0,0.43333333333333335,0.625,0.7408500573847171,200.0,7.062822747580618,58,0.25,7.062822747580624
j6016_1.sm,5,centralizada,174,1.0,0.43333333333333335,0.6296504382381124,0.7408500573847171,200.0,9.939170001994658,58,0.25,9.939170001994663
j6016_1.sm,5,centralizada,175,1.0,0.45333333333333337,0.6370058106414492,0.7408500573847171,200.0,9.939170001994658,58,0.25,9.939170001994663
j6016_1.sm,5,centralizada,176,1.0,0.47333333333333333,0.6441117976651184,0.7408500573847171,200.0,9.939170001994658,58,0.25,9.939170001994663
j6016_1.sm,5,centralizada,177,1.0,0.47522845805604325,0.638349241701584,0.7179104477611941,200.0,5.67051779161822,58,0.25,8.939170001994663
j6016_1.sm,5,centralizada,178,1.0,0.477123582778753,0.6324509168709855,0.7179104477611941,200.0,5.67051779161822,58,0.25,7.939170001994663
j6016_1.sm,5,centralizada,179,1.0,0.4790187075014629,0.6265852780982867,0.7179104477611941,203.0,5.67051779161822,59,0.25,6.939170001994663
j6016_1.sm,5,centralizada,180,1.0,0.4909138322241728,0.625,0.7408500573847171,203.0,5.67051779161822,60,0.25,5.939170001994663
j6016_1.sm,5,centralizada,181,1.0,0.5128089569468827,0.625,0.809149942615283,203.0,5.67051779161822,60,0.25,5.6705177916182254
j6016_1.sm,5,centralizada,182,1.0,0.5528089569468827,0.6296504382381123,0.832089552238806,203.0,5.67051779161822,60,0.25,5.6705177916182254
j6016_1.sm,5,centralizada,183,1.0,0.5928089569468826,0.6412966642099425,0.832089552238806,203.0,5.67051779161822,60,0.25,5.6705177916182254
j6016_1.sm,5,centralizada,184,1.0,0.6328089569468827,0.6557498763494611,0.832089552238806,203.0,5.67051779161822,60,0.25,5.6705177916182254
j6016_1.sm,5,centralizada,185,1.0,0.6728089569468826,0.6691065458257679,0.832089552238806,203.0,5.67051779161822,60,0.25,5.6705177916182254
j6016_1.sm,5,centralizada,186,1.0,0.7128089569468826,0.6803468028924636,0.832089552238806,203.0,5.67051779161822,60,0.25,5.6705177916182254
j6016_1.sm,5,centralizada,187,1.0,0.7528089569468827,0.6889648409262366,0.832089552238806,203.0,5.67051779161822,60,0.25,5.6705177916182254
j6016_1.sm,5,centralizada,188,1.0,0.7928089569468827,0.6995457299888326,0.832089552238806,203.0,5.67051779161822,60,0.25,5.6705177916182254
j6016_1.sm,5,centralizada,189,1.0,0.8328089569468827,0.7150166694031963,0.832089552238806,203.0,5.67051779161822,60,0.25,5.6705177916182254
j6016_1.sm,5,centralizada,190,1.0,0.8694756236135494,0.7308716698111865,0.832089552238806,203.0,5.67051779161822,60,0.25,5.6705177916182254
j6016_1.sm,5,centralizada,191,1.0,0.8966666666666668,0.7444451044467538,0.832089552238806,203.0,5.67051779161822,60,0.25,5.6705177916182254
j6016_1.sm,5,centralizada,192,1.0,0.9166666666666666,0.7556302288480863,0.832089552238806,203.0,5.67051779161822,60,0.25,5.6705177916182254
j6016_1.sm,5,centralizada,193,1.0,0.9366666666666669,0.7641808593668484,0.832089552238806,203.0,5.67051779161822,60,0.25,5.6705177916182254
j6016_1.sm,5,centralizada,194,1.0,0.9566666666666667,0.7700429716051226,0.832089552238806,203.0,5.67051779161822,60,0.25,5.6705177916182254
j6016_1.sm,5,centralizada,195,1.0,0.9766666666666669,0.7734459647456342,0.832089552238806,203.0,5.67051779161822,60,0.25,5.6705177916182254
j6016_1.sm,5,centralizada,196,1.0,0.9933333333333335,0.7747869304409094,0.832089552238806,203.0,5.67051779161822,60,0.25,5.6705177916182254
j6016_1.sm,5,centralizada,197,1.0,1.0,0.775,0.832089552238806,203.0,5.67051779161822,60,0.25,5.6705177916182254
j6016_1.sm,5,centralizada,198,1.0,1.0,0.775,0.832089552238806,203.0,5.67051779161822,60,0.25,5.6705177916182254
j6016_1.sm,5,centralizada,199,1.0,0.9965173085618932,0.7749365076400917,0.809149942615283,203.0,2.8763472544140343,60,0.25,4.6705177916182254
j6016_1.sm,5,centralizada,200,1.0,0.9930346171237865,0.7747650611674876,0.809149942615283,203.0,2.8763472544140343,60,0.25,3.6705177916182254
j6016_1.sm,5,centralizada,201,1.0,0.9895519256856796,0.7744769913039891,0.809149942615283,203.0,2.8763472544140343,60,0.25,2.8763472544140396
j6016_1.sm,5,centralizada,202,1.0,0.9995519256856796,0.7749966217240859,0.832089552238806,203.0,2.8763472544140343,60,0.25,2.8763472544140396
j6016_1.sm,5,centralizada,203,1.0,1.0,0.775,0.832089552238806,203.0,2.8763472544140343,60,0.25,2.8763472544140396
j6016_1.sm,5,centralizada,204,1.0,1.0,0.775,0.832089552238806,203.0,2.8763472544140343,60,0.25,2.8763472544140396
j6016_1.sm,5,centralizada,205,1.0,1.0,0.775,0.832089552238806,203.0,2.8763472544140343,60,0.25,2.8763472544140396
j6016_1.sm,5,centralizada,206,1.0,1.0,0.775,0.832089552238806,203.0,2.8763472544140343,60,0.25,2.8763472544140396
j6016_1.sm,5,centralizada,207,1.0,1.0,0.775,0.832089552238806,203.0,2.8763472544140343,60,0.25,2.8763472544140396
j6016_1.sm,5,centralizada,208,1.0,1.0,0.775,0.832089552238806,203.0,2.8763472544140343,60,0.25,2.8763472544140396
j6016_1.sm,5,centralizada,209,1.0,1.0,0.775,0.832089552238806,203.0,2.8763472544140343,60,0.25,2.8763472544140396
j6016_1.sm,5,centralizada,210,1.0,0.9956946109823438,0.7749058735827403,0.809149942615283,203.0,0.0,60,0.25,1.8763472544140396
j6016_1.sm,5,centralizada,211,1.0,0.9913892219646877,0.7746429959103082,0.809149942615283,203.0,0.0,60,0.25,0.8763472544140396
j6016_1.sm,5,centralizada,212,1.0,0.9870838329470315,0.7742156982718941,0.809149942615283,203.0,0.0,60,0.25,0.0
j6016_1.sm,5,adaptativa,0,0.3,0.9975103095589263,0.9983137498119827,0.9036681849650803,0.0,0.0,0,0.863059501631509,3.0
j6016_1.sm,5,adaptativa,1,0.31286916107777385,0.9950206191178528,0.9965988152863022,0.9278936971353149,0.0,0.0,0,0.8966666666666666,3.0
j6016_1.sm,5,adaptativa,2,0.3257383221555477,0.991275884713843,0.9939556284808266,0.9278936971353149,0.0,0.0,0,0.8966666666666666,3.0
j6016_1.sm,5,adaptativa,3,0.33860748323332157,0.9875311503098333,0.991386949712557,0.9278936971353149,0.0,0.0,0,0.8966666666666666,3.0
j6016_1.sm,5,adaptativa,4,0.3514766443110954,0.9837864159058237,0.9886679085017377,0.9278936971353149,0.0,0.0,0,0.8966666666666666,3.0
j6016_1.sm,5,adaptativa,5,0.36434580538886924,0.9800416815018139,0.9860342924533843,0.9278936971353149,11.0,0.0,2,0.8966666666666666,3.0
j6016_1.sm,5,adaptativa,6,0.3497607561673922,0.9840936686379567,0.9887514350931399,0.9413083529003555,11.0,0.0,2,0.9157457732129849,2.0
j6016_1.sm,5,adaptativa,7,0.3626299172451661,0.9812060651157481,0.9866804743786984,0.9494753178386084,11.0,0.0,2,0.9266666666666666,1.0
j6016_1.sm,5,adaptativa,8,0.37549907832293994,0.9684242549435593,0.9776877605195763,0.8689323331485497,11.0,0.0,2,0.9467298410204686,0.0
j6016_1.sm,5,adaptativa,9,0.3883682394007138,0.9548667561206491,0.9678967457451408,0.7891343876232702,19.0,0.0,3,0.9467298410204686,0.0
j6016_1.sm,5,adaptativa,10,0.38751029532886216,0.9525643012606749,0.9657859594902406,0.8680493292808235,20.0,0.0,4,0.9450631743538019,0.0
j6016_1.sm,5,adaptativa,11,0.3866523512570106,0.9422145013703798,0.9583787535450318,0.9616617660274646,20.0,0.0,4,0.9433965076871353,0.0
j6016_1.sm,5,adaptativa,12,0.39952151233478445,0.930549480932469,0.9499573113774673,0.960891066238033,20.0,0.0,4,0.9417298410204685,0.0
j6016_1.sm,5,adaptativa,13,0.4123906734125583,0.9133961137162006,0.9382465070009057,0.8656586443738646,20.0,0.0,4,0.9400631743538019,0.0
j6016_1.sm,5,adaptativa,14,0.42525983449033217,0.8962427464999321,0.9268859664749742,0.8656586443738646,29.0,0.0,5,0.9400631743538019,0.0
j6016_1.sm,5,adaptativa,15,0.4244018904184806,0.8940109126400119,0.9252321277323344,0.9594654326119308,39.0,0.0,6,0.9383965076871353,0.0
j6016_1.sm,5,adaptativa,16,0.42354394634662895,0.9067517520737237,0.9331824143914266,0.9588105519696706,39.0,0.0,6,0.9367298410204686,0.0
j6016_1.sm,5,adaptativa,17,0.4364131074244028,0.9194925915074356,0.9423578426707967,0.958194105432217,46.0,0.0,7,0.935063174353802,0.0
j6016_1.sm,5,adaptativa,18,0.43555516335255123,0.92617160060913,0.9478061187249978,0.9576157991119875,46.0,0.0,7,0.9333965076871352,0.0
j6016_1.sm,5,adaptativa,19,0.4484243244303251,0.9281812625654439,0.9502696195687109,0.9570752319952679,46.0,0.0,7,0.9317298410204686,0.0
j6016_1.sm,5,adaptativa,20,0.46129348550809895,0.9204095381727008,0.9462074536810032,0.9569209009659785,55.0,0.0,8,0.930063174353802,0.0
j6016_1.sm,5,adaptativa,21,0.4604355414362474,0.9281261605583156,0.9502405048101871,0.9750223284979166,58.0,0.0,9,0.9283965076871352,0.0
j6016_1.sm,5,adaptativa,22,0.45957759736439574,0.9481261605583157,0.9628313850428496,1.0,58.0,0.0,9,0.9460419302112624,0.0
j6016_1.sm,5,adaptativa,23,0.47244675844216966,0.9610590382741778,0.9722092351776951,0.986404766966431,58.0,0.0,9,0.9659458679794192,0.0
j6016_1.sm,5,adaptativa,24,0.48531591951994346,0.9597776282437332,0.9712880518205763,0.974228439195569,58.0,3.5,9,0.9642792013127526,3.5
j6016_1.sm,5,adaptativa,25,0.4981850805977174,0.9524029924401513,0.9657457879053012,0.9730583197291139,58.0,3.5,9,0.962612534646086,3.5
j6016_1.sm,5,adaptativa,26,0.5110542416754912,0.9411215824097066,0.9541102682978589,0.9719095799710299,58.0,3.5,9,0.9609458679794193,3.5
j6016_1.sm,5,adaptativa,27,0.523923402753265,0.9298401723792619,0.942214160524332,0.9707848155255937,58.0,3.5,9,0.9592792013127526,3.5
j6016_1.sm,5,adaptativa,28,0.5367925638310389,0.9147456196304863,0.9306077945093882,0.7935612057387464,58.0,0.0,9,0.9576125346460859,3.5
j6016_1.sm,5,adaptativa,29,0.5496617249088127,0.8996510668817105,0.9195465210341637,0.7929936366150571,58.0,0.0,9,0.9559458679794193,3.5
j6016_1.sm,5,adaptativa,30,0.5625308859865865,0.8845565141329349,0.9090598993897663,0.792385756602739,76.0,0.0,13,0.9542792013127527,3.5
j6016_1.sm,5,adaptativa,31,0.5204916264658587,0.9052663991111092,0.9316385474851661,0.966569844415702,76.0,0.0,13,0.9526125346460859,2.5
j6016_1.sm,5,adaptativa,32,0.5333607875436326,0.9138843515498039,0.9290055031604046,0.965596279216789,76.0,0.0,13,0.9509458679794193,1.5
j6016_1.sm,5,adaptativa,33,0.5462299486214064,0.9118582486998298,0.9273227210527603,0.9646576830579322,81.0,0.0,14,0.9492792013127526,5.5
j6016_1.sm,5,adaptativa,34,0.5453720045495548,0.9153228316503644,0.9317553977548273,0.9637551346940473,81.0,0.0,14,0.947612534646086,6.5
j6016_1.sm,5,adaptativa,35,0.5582411656273287,0.910273204158977,0.9221523728774174,0.9628895122401812,81.0,0.0,14,0.9459458679794192,6.5
j6016_1.sm,5,adaptativa,36,0.5711103267051025,0.8994878707463753,0.9056966765432795,0.9620615020515956,84.0,0.0,15,0.9442792013127526,6.5
j6016_1.sm,5,adaptativa,37,0.5702523826332508,0.8856120735383949,0.8980852926295199,0.9612716086229103,84.0,0.0,15,0.942612534646086,5.5
