arquivo,combinacao,instancia,tarefa,duracao,n_sucessores,sucessores,R1,R2,R3,R4,ES,LS,folga_total,makespan_instancia,intensidade_recursos,duracao_norm,intensidade_norm,folga_norm,criticidade_folga,criticidade_sucessores,Di,nivel_dificuldade,multiplicador_risco,multiplicador_ic95_inferior,multiplicador_ic95_superior
j6019_8.sm,19,8,47,3,1,48,0,0,2,0,47,47,0,82,0.0238095238095238,0.2222222222222222,0.065989847715736,0.0,1.0,0.0,0.4294040233126527,media,1.935477655585504,1.75809,2.59922
j6019_8.sm,19,8,48,10,3,52;54;55,0,6,0,0,50,50,0,82,0.1153846153846153,1.0,0.5736040609137055,0.0,1.0,1.0,0.8578680203045685,muito alta,2.985046237095499,1.87825,4.15626
j6019_8.sm,19,8,49,7,1,51,0,0,0,2,58,62,4,82,0.0416666666666666,0.6666666666666666,0.16497461928934,0.0677966101694915,0.9322033898305084,0.0,0.5879482252621717,alta,2.36668955851816,1.72008,3.22851
j6019_8.sm,19,8,50,1,3,51;58;59,0,4,0,0,9,68,59,82,0.0769230769230769,0.0,0.3604060913705583,1.0,0.0,1.0,0.1201353637901861,baixa,1.0,1.0,1.0
j6019_8.sm,19,8,51,8,1,60,8,0,0,0,65,69,4,82,0.1052631578947368,0.7777777777777778,0.5174993320865615,0.0677966101694915,0.9322033898305084,0.0,0.7424934998982826,muito alta,2.985046237095499,1.87825,4.15626
j6019_8.sm,19,8,52,6,1,53,1,0,0,0,60,69,9,82,0.0131578947368421,0.5555555555555556,0.0069462997595511,0.1525423728813559,0.847457627118644,0.0,0.4699864941445835,media,1.935477655585504,1.75809,2.59922
j6019_8.sm,19,8,53,2,1,57,0,5,0,0,66,75,9,82,0.0961538461538461,0.1111111111111111,0.4670050761421319,0.1525423728813559,0.847457627118644,0.0,0.4751912714572956,media,1.935477655585504,1.75809,2.59922
j6019_8.sm,19,8,54,10,2,56;58,0,0,0,7,60,60,0,82,0.1458333333333333,1.0,0.7423857868020305,0.0,1.0,0.5,0.9141285956006768,muito alta,2.985046237095499,1.87825,4.15626
j6019_8.sm,19,8,55,3,1,58,0,0,0,4,60,67,7,82,0.0833333333333333,0.2222222222222222,0.3959390862944161,0.1186440677966101,0.8813559322033898,0.0,0.4998390802400093,media,1.935477655585504,1.75809,2.59922
j6019_8.sm,19,8,56,2,1,60,2,0,0,0,70,75,5,82,0.0263157894736842,0.1111111111111111,0.0798824472348383,0.0847457627118644,0.9152542372881356,0.0,0.3687492652113616,baixa,1.0,1.0,1.0
j6019_8.sm,19,8,57,2,1,59,6,0,0,0,68,77,9,82,0.0789473684210526,0.1111111111111111,0.3716270371359871,0.1525423728813559,0.847457627118644,0.0,0.4433985917885807,media,1.935477655585504,1.75809,2.59922
j6019_8.sm,19,8,58,7,1,60,0,0,3,0,70,70,0,82,0.0357142857142857,0.6666666666666666,0.131979695431472,0.0,1.0,0.0,0.5995487873660462,alta,2.36668955851816,1.72008,3.22851
j6019_8.sm,19,8,59,3,1,62,0,2,0,0,70,79,9,82,0.0384615384615384,0.2222222222222222,0.1472081218274111,0.1525423728813559,0.847457627118644,0.0,0.405629323722759,baixa,1.0,1.0,1.0
j6019_8.sm,19,8,60,5,1,62,0,4,0,0,77,77,0,82,0.0769230769230769,0.4444444444444444,0.3604060913705583,0.0,1.0,0.0,0.6016168452716675,alta,2.36668955851816,1.72008,3.22851
j6019_8.sm,19,8,61,9,1,62,0,0,0,3,42,73,31,82,0.0625,0.8888888888888888,0.2804568527918781,0.5254237288135594,0.4745762711864406,0.0,0.5479740042890692,alta,2.36668955851816,1.72008,3.22851
j6019_9.sm,19,9,2,9,3,5;31;57,0,0,0,1,0,26,26,67,0.0147058823529411,0.8888888888888888,0.0310375406443984,0.5777777777777777,0.4222222222222223,1.0,0.4473828839185032,media,1.935477655585504,1.75809,2.59922
j6019_9.sm,19,9,3,5,3,6;13;29,0,0,0,6,0,0,0,67,0.088235294117647,0.4444444444444444,0.7138634348211648,0.0,1.0,1.0,0.719435959755203,muito alta,2.985046237095499,1.87825,4.15626
j6019_9.sm,19,9,4,1,1,8,0,0,0,1,0,4,4,67,0.0147058823529411,0.0,0.0310375406443984,0.0888888888888888,0.9111111111111112,0.0,0.3140495505851698,baixa,1.0,1.0,1.0
j6019_9.sm,19,9,5,3,1,56,6,0,0,0,9,54,45,67,0.0714285714285714,0.2222222222222222,0.5577889447236181,1.0,0.0,0.0,0.2600037223152801,baixa,1.0,1.0,1.0
j6019_9.sm,19,9,6,9,3,7;18;22,0,9,0,0,5,5,0,67,0.1071428571428571,0.8888888888888888,0.8894472361809045,0.0,1.0,1.0,0.9261120416899312,muito alta,2.985046237095499,1.87825,4.15626
j6019_9.sm,19,9,7,4,2,12;47,0,0,0,1,14,14,0,67,0.0147058823529411,0.3333333333333333,0.0310375406443984,0.0,1.0,0.5,0.4547902913259106,media,1.935477655585504,1.75809,2.59922
j6019_9.sm,19,9,8,10,3,9;10;11,3,0,0,0,1,5,4,67,0.0357142857142857,1.0,0.2261306532663316,0.0888888888888888,0.9111111111111112,1.0,0.7124139214591476,muito alta,2.985046237095499,1.87825,4.15626
j6019_9.sm,19,9,9,4,2,25;34,0,0,6,0,11,30,19,67,0.0681818181818181,0.3333333333333333,0.5276381909547738,0.4222222222222222,0.5777777777777777,0.5,0.4795831006886283,media,1.935477655585504,1.75809,2.59922
j6019_9.sm,19,9,10,1,3,14;19;26,0,7,0,0,11,18,7,67,0.0833333333333333,0.0,0.6683417085427136,0.1555555555555555,0.8444444444444444,1.0,0.5042620509957193,media,1.935477655585504,1.75809,2.59922
j6019_9.sm,19,9,11,8,3,14;20;33,0,8,0,0,11,15,4,67,0.0952380952380952,0.7777777777777778,0.7788944723618091,0.0888888888888888,0.9111111111111112,1.0,0.8225944537502327,muito alta,2.985046237095499,1.87825,4.15626
j6019_9.sm,19,9,12,1,3,16;17;25,0,0,3,0,18,18,0,67,0.034090909090909,0.0,0.2110552763819095,0.0,1.0,1.0,0.4036850921273032,baixa,1.0,1.0,1.0
j6019_9.sm,19,9,13,8,1,15,0,0,2,0,5,25,20,67,0.0227272727272727,0.7777777777777778,0.1055276381909547,0.4444444444444444,0.5555555555555556,0.0,0.4796203238414293,media,1.935477655585504,1.75809,2.59922
j6019_9.sm,19,9,14,1,2,23;51,2,0,0,0,19,23,4,67,0.0238095238095238,0.0,0.1155778894472361,0.0888888888888888,0.9111111111111112,0.5,0.3422296668527824,baixa,1.0,1.0,1.0
j6019_9.sm,19,9,15,6,1,45,0,0,0,7,13,33,20,67,0.1029411764705882,0.5555555555555556,0.8504286136565179,0.4444444444444444,0.5555555555555556,0.0,0.653846574922543,alta,2.36668955851816,1.72008,3.22851
j6019_9.sm,19,9,16,7,2,24;34,0,0,10,0,19,19,0,67,0.1136363636363636,0.6666666666666666,0.949748743718593,0.0,1.0,0.5,0.8721384701284198,muito alta,2.985046237095499,1.87825,4.15626
j6019_9.sm,19,9,17,9,2,40;44,0,0,3,0,19,28,9,67,0.034090909090909,0.8888888888888888,0.2110552763819095,0.2,0.8,0.5,0.6333147217569328,alta,2.36668955851816,1.72008,3.22851
j6019_9.sm,19,9,18,9,3,23;38;53,0,0,4,0,14,15,1,67,0.0454545454545454,0.8888888888888888,0.3165829145728643,0.0222222222222222,0.9777777777777776,1.0,0.7277498604131769,muito alta,2.985046237095499,1.87825,4.15626
j6019_9.sm,19,9,19,9,2,28;29,0,0,10,0,12,19,7,67,0.1136363636363636,0.8888888888888888,0.949748743718593,0.1555555555555555,0.8444444444444444,0.5,0.894360692350642,muito alta,2.985046237095499,1.87825,4.15626
j6019_9.sm,19,9,20,6,2,21;30,1,0,0,0,19,24,5,67,0.0119047619047619,0.5555555555555556,0.0050251256281406,0.1111111111111111,0.8888888888888888,0.5,0.4831565233575283,media,1.935477655585504,1.75809,2.59922
j6019_9.sm,19,9,21,5,1,34,10,0,0,0,25,30,5,67,0.119047619047619,0.4444444444444444,1.0,0.1111111111111111,0.8888888888888888,0.0,0.7777777777777777,muito alta,2.985046237095499,1.87825,4.15626
j6019_9.sm,19,9,22,1,3,35;36;38,0,2,0,0,14,34,20,67,0.0238095238095238,0.0,0.1155778894472361,0.4444444444444444,0.5555555555555556,1.0,0.2237111483342639,baixa,1.0,1.0,1.0
j6019_9.sm,19,9,23,7,1,28,3,0,0,0,23,24,1,67,0.0357142857142857,0.6666666666666666,0.2261306532663316,0.0222222222222222,0.9777777777777776,0.0,0.6235250325702586,alta,2.36668955851816,1.72008,3.22851
j6019_9.sm,19,9,24,9,2,35;45,0,0,0,3,26,26,0,67,0.0441176470588235,0.8888888888888888,0.304167898315105,0.0,1.0,0.5,0.7310189290679979,muito alta,2.985046237095499,1.87825,4.15626
j6019_9.sm,19,9,25,9,3,27;41;49,5,0,0,0,19,34,15,67,0.0595238095238095,0.8888888888888888,0.4472361809045226,0.3333333333333333,0.6666666666666667,1.0,0.6675972454866927,muito alta,2.985046237095499,1.87825,4.15626
j6019_9.sm,19,9,26,8,2,28;43,4,0,0,0,12,23,11,67,0.0476190476190476,0.7777777777777778,0.3366834170854271,0.2444444444444444,0.7555555555555555,0.5,0.6233389168062534,alta,2.36668955851816,1.72008,3.22851
j6019_9.sm,19,9,27,10,1,33,6,0,0,0,28,43,15,67,0.0714285714285714,1.0,0.5577889447236181,0.3333333333333333,0.6666666666666667,0.0,0.7414852037967615,muito alta,2.985046237095499,1.87825,4.15626
j6019_9.sm,19,9,28,6,2,45;46,9,0,0,0,30,31,1,67,0.1071428571428571,0.5555555555555556,0.8894472361809045,0.0222222222222222,0.9777777777777776,0.5,0.8075935231714125,muito alta,2.985046237095499,1.87825,4.15626
j6019_9.sm,19,9,29,7,3,32;33;42,7,0,0,0,21,28,7,67,0.0833333333333333,0.6666666666666666,0.6683417085427136,0.1555555555555555,0.8444444444444444,1.0,0.7264842732179415,muito alta,2.985046237095499,1.87825,4.15626
j6019_9.sm,19,9,30,6,3,37;39;48,0,0,0,6,25,33,8,67,0.088235294117647,0.5555555555555556,0.7138634348211648,0.1777777777777777,0.8222222222222222,1.0,0.6972137375329808,muito alta,2.985046237095499,1.87825,4.15626
j6019_9.sm,19,9,31,7,2,48;51,0,0,6,0,9,35,26,67,0.0681818181818181,0.6666666666666666,0.5276381909547738,0.5777777777777777,0.4222222222222223,0.5,0.5388423599478875,media,1.935477655585504,1.75809,2.59922
j6019_9.sm,19,9,32,3,2,36;39,0,0,8,0,28,36,8,67,0.0909090909090909,0.2222222222222222,0.7386934673366835,0.1777777777777777,0.8222222222222222,0.5,0.5943793039270426,alta,2.36668955851816,1.72008,3.22851
j6019_9.sm,19,9,33,4,1,36,1,0,0,0,38,53,15,67,0.0119047619047619,0.3333333333333333,0.0050251256281406,0.3333333333333333,0.6666666666666667,0.0,0.3350083752093802,baixa,1.0,1.0,1.0
j6019_9.sm,19,9,34,7,1,48,0,0,0,1,30,35,5,67,0.0147058823529411,0.6666666666666666,0.0310375406443984,0.1111111111111111,0.8888888888888888,0.0,0.5288643653999846,media,1.935477655585504,1.75809,2.59922
j6019_9.sm,19,9,35,7,1,40,0,0,1,0,35,35,0,67,0.0113636363636363,0.6666666666666666,0.0,0.0,1.0,0.0,0.5555555555555556,alta,2.36668955851816,1.72008,3.22851
j6019_9.sm,19,9,36,2,1,50,0,0,8,0,42,57,15,67,0.0909090909090909,0.1111111111111111,0.7386934673366835,0.3333333333333333,0.6666666666666667,0.0,0.5054904150381537,media,1.935477655585504,1.75809,2.59922
j6019_9.sm,19,9,37,7,1,58,0,0,7,0,31,47,16,67,0.0795454545454545,0.6666666666666666,0.6331658291457286,0.3555555555555555,0.6444444444444444,0.0,0.6480923134189465,alta,2.36668955851816,1.72008,3.22851
j6019_9.sm,19,9,38,1,1,43,0,3,0,0,23,44,21,67,0.0357142857142857,0.0,0.2261306532663316,0.4666666666666667,0.5333333333333333,0.0,0.2531546621998883,baixa,1.0,1.0,1.0
j6019_9.sm,19,9,39,3,2,40;56,0,0,8,0,31,39,8,67,0.0909090909090909,0.2222222222222222,0.7386934673366835,0.1777777777777777,0.8222222222222222,0.5,0.5943793039270426,alta,2.36668955851816,1.72008,3.22851
j6019_9.sm,19,9,40,8,2,51;61,0,1,0,0,42,42,0,67,0.0119047619047619,0.7777777777777778,0.0050251256281406,0.0,1.0,0.5,0.5942676344686395,alta,2.36668955851816,1.72008,3.22851
j6019_9.sm,19,9,41,3,2,50;56,0,0,0,5,28,54,26,67,0.0735294117647058,0.2222222222222222,0.5772982559858114,0.5777777777777777,0.4222222222222223,0.5,0.4072475668100852,baixa,1.0,1.0,1.0
j6019_9.sm,19,9,42,9,2,52;55,0,9,0,0,28,35,7,67,0.1071428571428571,0.8888888888888888,0.8894472361809045,0.1555555555555555,0.8444444444444444,0.5,0.8742601898380792,muito alta,2.985046237095499,1.87825,4.15626
j6019_9.sm,19,9,43,2,2,47;60,0,0,0,5,24,45,21,67,0.0735294117647058,0.1111111111111111,0.5772982559858114,0.4666666666666667,0.5333333333333333,0.5,0.4072475668100852,baixa,1.0,1.0,1.0
j6019_9.sm,19,9,44,7,2,52;55,0,0,0,6,28,37,9,67,0.088235294117647,0.6666666666666666,0.7138634348211648,0.2,0.8,0.5,0.7268433671626104,muito alta,2.985046237095499,1.87825,4.15626
j6019_9.sm,19,9,45,5,3,54;55;58,0,5,0,0,36,39,3,67,0.0595238095238095,0.4444444444444444,0.4472361809045226,0.0666666666666666,0.9333333333333332,1.0,0.6083379862274334,alta,2.36668955851816,1.72008,3.22851
j6019_9.sm,19,9,46,10,2,47;49,0,0,1,0,36,37,1,67,0.0113636363636363,1.0,0.0,0.0222222222222222,0.9777777777777776,0.5,0.6592592592592592,alta,2.36668955851816,1.72008,3.22851
j6019_9.sm,19,9,47,6,2,50;57,0,0,10,0,46,47,1,67,0.1136363636363636,0.5555555555555556,0.949748743718593,0.0222222222222222,0.9777777777777776,0.5,0.8276940256839753,muito alta,2.985046237095499,1.87825,4.15626
j6019_9.sm,19,9,48,8,1,49,0,6,0,0,37,42,5,67,0.0714285714285714,0.7777777777777778,0.5577889447236181,0.1111111111111111,0.8888888888888888,0.0,0.7414852037967615,muito alta,2.985046237095499,1.87825,4.15626
j6019_9.sm,19,9,49,9,1,61,0,9,0,0,46,50,4,67,0.1071428571428571,0.8888888888888888,0.8894472361809045,0.0888888888888888,0.9111111111111112,0.0,0.8964824120603014,muito alta,2.985046237095499,1.87825,4.15626
j6019_9.sm,19,9,50,3,1,54,0,6,0,0,52,59,7,67,0.0714285714285714,0.2222222222222222,0.5577889447236181,0.1555555555555555,0.8444444444444444,0.0,0.5414852037967615,media,1.935477655585504,1.75809,2.59922
j6019_9.sm,19,9,51,3,1,53,0,7,0,0,50,50,0,67,0.0833333333333333,0.2222222222222222,0.6683417085427136,0.0,1.0,0.0,0.6301879769216452,alta,2.36668955851816,1.72008,3.22851
j6019_9.sm,19,9,52,2,2,53;58,0,0,4,0,37,51,14,67,0.0454545454545454,0.1111111111111111,0.3165829145728643,0.3111111111111111,0.6888888888888889,0.5,0.3721943048576214,baixa,1.0,1.0,1.0
j6019_9.sm,19,9,53,9,2,54;60,0,4,0,0,53,53,0,67,0.0476190476190476,0.8888888888888888,0.3366834170854271,0.0,1.0,0.5,0.741857435324772,muito alta,2.985046237095499,1.87825,4.15626
j6019_9.sm,19,9,54,1,1,59,1,0,0,0,62,62,0,67,0.0119047619047619,0.0,0.0050251256281406,0.0,1.0,0.0,0.3350083752093802,baixa,1.0,1.0,1.0
j6019_9.sm,19,9,55,9,2,57;61,0,0,1,0,41,44,3,67,0.0113636363636363,0.8888888888888888,0.0,0.0666666666666666,0.9333333333333332,0.5,0.6074074074074074,alta,2.36668955851816,1.72008,3.22851
j6019_9.sm,19,9,56,6,1,59,0,0,4,0,34,57,23,67,0.0454545454545454,0.5555555555555556,0.3165829145728643,0.5111111111111111,0.4888888888888889,0.0,0.4536757863391029,media,1.935477655585504,1.75809,2.59922
j6019_9.sm,19,9,57,10,1,59,0,3,0,0,52,53,1,67,0.0357142857142857,1.0,0.2261306532663316,0.0222222222222222,0.9777777777777776,0.0,0.7346361436813698,muito alta,2.985046237095499,1.87825,4.15626
j6019_9.sm,19,9,58,10,1,60,0,1,0,0,41,54,13,67,0.0119047619047619,1.0,0.0050251256281406,0.2888888888888888,0.7111111111111111,0.0,0.5720454122464173,alta,2.36668955851816,1.72008,3.22851
j6019_9.sm,19,9,59,4,1,62,0,0,0,3,63,63,0,67,0.0441176470588235,0.3333333333333333,0.304167898315105,0.0,1.0,0.0,0.5458337438828127,alta,2.36668955851816,1.72008,3.22851
j6019_9.sm,19,9,60,3,1,62,0,7,0,0,62,64,2,67,0.0833333333333333,0.2222222222222222,0.6683417085427136,0.0444444444444444,0.9555555555555556,0.0,0.6153731621068305,alta,2.36668955851816,1.72008,3.22851
j6019_9.sm,19,9,61,8,1,62,0,10,0,0,55,59,4,67,0.119047619047619,0.7777777777777778,1.0,0.0888888888888888,0.9111111111111112,0.0,0.8962962962962963,muito alta,2.985046237095499,1.87825,4.15626
j601_1.sm,1,1,2,8,3,5;10;15,10,0,0,0,0,23,23,77,0.1923076923076923,0.7777777777777778,0.9339622641509434,0.3898305084745763,0.6101694915254237,1.0,0.773969844484715,muito alta,2.985046237095499,1.87825,4.15626
j601_1.sm,1,1,3,1,3,7;14;29,0,1,0,0,0,23,23,77,0.0227272727272727,0.0,0.0188679245283018,0.3898305084745763,0.6101694915254237,1.0,0.2096791386845751,baixa,1.0,1.0,1.0
j601_1.sm,1,1,4,10,3,8;12;16,0,9,0,0,0,0,0,77,0.2045454545454545,1.0,1.0,0.0,1.0,1.0,1.0,muito alta,2.985046237095499,1.87825,4.15626
j601_1.sm,1,1,5,6,3,6;22;24,0,4,0,0,8,44,36,77,0.0909090909090909,0.5555555555555556,0.3867924528301887,0.6101694915254238,0.3898305084745762,1.0,0.4440595056201068,media,1.935477655585504,1.75809,2.59922
j601_1.sm,1,1,6,5,2,17;38,0,0,0,1,14,51,37,77,0.0192307692307692,0.4444444444444444,0.0,0.6271186440677966,0.3728813559322034,0.5,0.2724419334588825,baixa,1.0,1.0,1.0
j601_1.sm,1,1,7,8,1,23,10,0,0,0,1,52,51,77,0.1923076923076923,0.7777777777777778,0.9339622641509434,0.864406779661017,0.135593220338983,0.0,0.6157777540892347,alta,2.36668955851816,1.72008,3.22851
j601_1.sm,1,1,8,9,3,9;20;40,0,0,6,0,10,10,0,77,0.125,0.8888888888888888,0.5707547169811321,0.0,1.0,1.0,0.8198812019566737,muito alta,2.985046237095499,1.87825,4.15626
j601_1.sm,1,1,9,1,2,13;35,0,0,0,8,19,19,0,77,0.1538461538461538,0.0,0.7264150943396228,0.0,1.0,0.5,0.5754716981132075,alta,2.36668955851816,1.72008,3.22851
j601_1.sm,1,1,10,9,2,11;45,0,6,0,0,8,31,23,77,0.1363636363636363,0.8888888888888888,0.6320754716981132,0.3898305084745763,0.6101694915254237,0.5,0.7103779507041419,muito alta,2.985046237095499,1.87825,4.15626
j601_1.sm,1,1,11,8,3,26;37;44,0,0,0,3,17,40,23,77,0.0576923076923076,0.7777777777777778,0.2075471698113207,0.3898305084745763,0.6101694915254237,1.0,0.5318314797048407,media,1.935477655585504,1.75809,2.59922
j601_1.sm,1,1,12,3,2,21;27,0,7,0,0,10,50,40,77,0.1590909090909091,0.2222222222222222,0.7547169811320754,0.6779661016949152,0.3220338983050848,0.5,0.4329910338864607,media,1.935477655585504,1.75809,2.59922
j601_1.sm,1,1,13,6,1,18,8,0,0,0,20,20,0,77,0.1538461538461538,0.5555555555555556,0.7264150943396228,0.0,1.0,0.0,0.7606568832983928,muito alta,2.985046237095499,1.87825,4.15626
j601_1.sm,1,1,14,2,3,18;19;34,0,0,0,1,1,24,23,77,0.0192307692307692,0.1111111111111111,0.0,0.3898305084745763,0.6101694915254237,1.0,0.2404268675455115,baixa,1.0,1.0,1.0
j601_1.sm,1,1,15,5,2,25;59,0,0,0,9,8,46,38,77,0.173076923076923,0.4444444444444444,0.8301886792452831,0.6440677966101694,0.3559322033898305,0.5,0.543521775693186,alta,2.36668955851816,1.72008,3.22851
j601_1.sm,1,1,16,1,2,55;58,6,0,0,0,10,57,47,77,0.1153846153846153,0.0,0.5188679245283019,0.7966101694915254,0.2033898305084746,0.5,0.2407525850122588,baixa,1.0,1.0,1.0
j601_1.sm,1,1,17,3,2,32;43,2,0,0,0,19,56,37,77,0.0384615384615384,0.2222222222222222,0.1037735849056603,0.6271186440677966,0.3728813559322034,0.5,0.2329590543533619,baixa,1.0,1.0,1.0
j601_1.sm,1,1,18,10,2,28;33,0,0,2,0,26,26,0,77,0.0416666666666666,1.0,0.1210691823899371,0.0,1.0,0.5,0.7070230607966457,muito alta,2.985046237095499,1.87825,4.15626
j601_1.sm,1,1,19,9,1,28,7,0,0,0,3,27,24,77,0.1346153846153846,0.8888888888888888,0.6226415094339622,0.4067796610169492,0.5932203389830508,0.0,0.7015835791019672,muito alta,2.985046237095499,1.87825,4.15626
j601_1.sm,1,1,20,1,2,27;31,5,0,0,0,19,52,33,77,0.0961538461538461,0.0,0.4150943396226415,0.559322033898305,0.4406779661016949,0.5,0.2852574352414455,baixa,1.0,1.0,1.0
j601_1.sm,1,1,21,3,1,39,0,0,8,0,13,60,47,77,0.1666666666666666,0.2222222222222222,0.7955974842767295,0.7966101694915254,0.2033898305084746,0.0,0.407069845669142,baixa,1.0,1.0,1.0
j601_1.sm,1,1,22,6,1,31,0,4,0,0,14,50,36,77,0.0909090909090909,0.5555555555555556,0.3867924528301887,0.6101694915254238,0.3898305084745762,0.0,0.4440595056201068,media,1.935477655585504,1.75809,2.59922
j601_1.sm,1,1,23,3,1,51,0,0,4,0,9,60,51,77,0.0833333333333333,0.2222222222222222,0.3459119496855345,0.864406779661017,0.135593220338983,0.0,0.2345757974155799,baixa,1.0,1.0,1.0
j601_1.sm,1,1,24,3,1,48,0,5,0,0,14,52,38,77,0.1136363636363636,0.2222222222222222,0.5094339622641509,0.6440677966101694,0.3559322033898305,0.0,0.3625294626254012,baixa,1.0,1.0,1.0
j601_1.sm,1,1,25,7,1,40,0,0,1,0,13,51,38,77,0.0208333333333333,0.6666666666666666,0.0086477987421383,0.6440677966101694,0.3559322033898305,0.0,0.3437488895995452,baixa,1.0,1.0,1.0
j601_1.sm,1,1,26,6,2,49;54,9,0,0,0,25,48,23,77,0.173076923076923,0.5555555555555556,0.8301886792452831,0.3898305084745763,0.6101694915254237,0.5,0.6653045754420874,alta,2.36668955851816,1.72008,3.22851
j601_1.sm,1,1,27,10,2,30;51,0,7,0,0,20,53,33,77,0.1590909090909091,1.0,0.7547169811320754,0.559322033898305,0.4406779661016949,0.5,0.73179831574459,muito alta,2.985046237095499,1.87825,4.15626
j601_1.sm,1,1,28,9,2,47;61,3,0,0,0,36,36,0,77,0.0576923076923076,0.8888888888888888,0.2075471698113207,0.0,1.0,0.5,0.6988120195667364,muito alta,2.985046237095499,1.87825,4.15626
j601_1.sm,1,1,29,8,2,41;57,0,0,3,0,1,44,43,77,0.0625,0.7777777777777778,0.2334905660377358,0.7288135593220338,0.2711864406779661,0.5,0.4274849281644932,media,1.935477655585504,1.75809,2.59922
j601_1.sm,1,1,30,4,1,56,0,0,7,0,30,64,34,77,0.1458333333333333,0.3333333333333333,0.6831761006289307,0.576271186440678,0.423728813559322,0.0,0.4800794158405286,media,1.935477655585504,1.75809,2.59922
j601_1.sm,1,1,31,3,1,43,6,0,0,0,20,56,36,77,0.1153846153846153,0.2222222222222222,0.5188679245283019,0.6101694915254238,0.3898305084745762,0.0,0.3769735517417001,baixa,1.0,1.0,1.0
j601_1.sm,1,1,32,3,1,57,0,0,0,4,22,65,43,77,0.0769230769230769,0.2222222222222222,0.3113207547169812,0.7288135593220338,0.2711864406779661,0.0,0.2682431392057232,baixa,1.0,1.0,1.0
j601_1.sm,1,1,33,6,1,39,0,7,0,0,36,57,21,77,0.1590909090909091,0.5555555555555556,0.7547169811320754,0.3559322033898305,0.6440677966101696,0.0,0.6514467777659334,alta,2.36668955851816,1.72008,3.22851
j601_1.sm,1,1,34,1,1,44,0,0,0,4,3,62,59,77,0.0769230769230769,0.0,0.3113207547169812,1.0,0.0,0.0,0.1037735849056603,baixa,1.0,1.0,1.0
j601_1.sm,1,1,35,9,2,36;39,0,0,1,0,20,29,9,77,0.0208333333333333,0.8888888888888888,0.0086477987421383,0.1525423728813559,0.847457627118644,0.5,0.5816647715832237,alta,2.36668955851816,1.72008,3.22851
j601_1.sm,1,1,36,9,1,42,9,0,0,0,29,38,9,77,0.173076923076923,0.8888888888888888,0.8301886792452831,0.1525423728813559,0.847457627118644,0.0,0.8555117317509385,muito alta,2.985046237095499,1.87825,4.15626
j601_1.sm,1,1,37,1,1,58,0,7,0,0,25,63,38,77,0.1590909090909091,0.0,0.7547169811320754,0.6440677966101694,0.3559322033898305,0.0,0.3702163948406353,baixa,1.0,1.0,1.0
j601_1.sm,1,1,38,2,2,50;60,5,0,0,0,19,64,45,77,0.0961538461538461,0.1111111111111111,0.4150943396226415,0.7627118644067796,0.2372881355932203,0.5,0.254497862108991,baixa,1.0,1.0,1.0
j601_1.sm,1,1,39,4,1,53,0,0,1,0,42,63,21,77,0.0208333333333333,0.3333333333333333,0.0086477987421383,0.3559322033898305,0.6440677966101696,0.0,0.3286829762285471,baixa,1.0,1.0,1.0
j601_1.sm,1,1,40,9,1,53,0,0,0,5,20,58,38,77,0.0961538461538461,0.8888888888888888,0.4150943396226415,0.6440677966101694,0.3559322033898305,0.0,0.5533051439671203,alta,2.36668955851816,1.72008,3.22851
j601_1.sm,1,1,41,10,1,46,0,0,0,1,9,52,43,77,0.0192307692307692,1.0,0.0,0.7288135593220338,0.2711864406779661,0.0,0.423728813559322,media,1.935477655585504,1.75809,2.59922
j601_1.sm,1,1,42,8,1,48,0,0,0,9,38,47,9,77,0.173076923076923,0.7777777777777778,0.8301886792452831,0.1525423728813559,0.847457627118644,0.0,0.8184746947139016,muito alta,2.985046237095499,1.87825,4.15626
j601_1.sm,1,1,43,4,2,51;58,0,0,6,0,23,59,36,77,0.125,0.3333333333333333,0.5707547169811321,0.6101694915254238,0.3898305084745762,0.5,0.4313061862630138,media,1.935477655585504,1.75809,2.59922
j601_1.sm,1,1,44,3,1,50,0,0,0,1,25,63,38,77,0.0192307692307692,0.2222222222222222,0.0,0.6440677966101694,0.3559322033898305,0.0,0.1927181418706842,baixa,1.0,1.0,1.0
