project,source_file,source_row,BRANCH_COUNT,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,LOC_CODE_AND_COMMENT,LOC_COMMENTS,LOC_EXECUTABLE,LOC_TOTAL,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,defective,rotulo_original
JM1,JM1.arff,4944,9,5,5,4,18.35,13.13,3160.62,0.08,54,0.08,175.59,240.81,0,0,21,25,15,39,8,14,0,N
JM1,JM1.arff,4945,7,4,3,1,32.91,13.33,5851.5,0.15,87,0.08,325.08,438.86,0,0,22,29,32,55,18,15,0,N
JM1,JM1.arff,4946,9,5,3,3,15.86,5.83,539.65,0.03,25,0.17,29.98,92.51,0,0,9,11,10,15,6,7,0,N
JM1,JM1.arff,4947,1,1,1,1,35.89,10.69,4104.31,0.13,79,0.09,228.02,383.78,0,0,14,20,35,44,18,11,0,N
JM1,JM1.arff,4948,1,1,1,1,27.19,11.25,3440.82,0.1,72,0.09,191.16,305.85,0,0,12,17,25,47,10,9,0,N
JM1,JM1.arff,4949,7,4,3,4,25.97,11.79,3607.05,0.1,63,0.08,200.39,306.05,0,4,19,29,22,41,14,15,1,Y
JM1,JM1.arff,4950,17,9,7,1,28.94,21.0,12762.57,0.2,112,0.05,709.03,607.74,0,1,34,44,44,68,22,21,0,N
JM1,JM1.arff,4951,3,2,2,1,17.59,8.94,1404.74,0.05,37,0.11,78.04,157.17,0,0,7,10,13,24,8,11,0,N
JM1,JM1.arff,4952,5,3,1,3,21.28,6.5,898.96,0.05,32,0.15,49.94,138.3,0,0,9,12,13,19,10,10,0,N
JM1,JM1.arff,4953,5,3,2,1,15.58,20.25,6388.89,0.11,73,0.05,354.94,315.5,1,0,18,24,27,46,8,12,1,Y
JM1,JM1.arff,4954,3,2,2,1,15.43,10.0,1542.87,0.05,37,0.1,85.72,154.29,0,0,10,12,10,27,6,12,0,N
JM1,JM1.arff,4955,1,1,1,1,9.05,2.0,36.19,0.01,7,0.5,2.0,18.09,0,0,2,5,2,5,2,4,0,N
JM1,JM1.arff,4956,3,2,2,1,37.07,7.2,1921.61,0.09,59,0.14,106.76,266.89,0,0,14,22,27,32,15,8,0,N
JM1,JM1.arff,4957,3,2,2,1,45.78,5.95,1621.91,0.09,55,0.17,90.11,272.48,0,0,15,18,25,30,21,10,0,N
JM1,JM1.arff,4958,1,1,1,1,11.63,2.0,46.53,0.01,9,0.5,2.58,23.26,0,0,3,6,4,5,3,3,1,Y
JM1,JM1.arff,4959,13,7,3,1,80.49,25.87,53855.82,0.69,347,0.04,2991.99,2082.0,0,6,64,80,169,178,49,15,1,Y
JM1,JM1.arff,4960,9,5,3,1,19.77,8.67,1484.6,0.06,39,0.12,82.48,171.3,0,1,13,25,13,26,9,12,1,Y
JM1,JM1.arff,4961,1,1,1,1,38.95,12.22,5818.78,0.16,98,0.08,323.27,476.08,2,0,12,19,40,58,18,11,1,Y
JM1,JM1.arff,4962,61,31,5,20,66.1,57.19,216201.81,1.26,621,0.02,12011.21,3780.31,0,25,148,194,256,365,47,21,0,N
JM1,JM1.arff,4963,87,44,34,42,83.2,40.68,137649.97,1.13,540,0.02,7647.22,3384.06,6,15,120,168,191,349,54,23,0,N
JM1,JM1.arff,4964,1,1,1,1,140.97,5.14,3728.57,0.24,145,0.19,207.14,725.0,0,0,13,15,72,73,28,4,0,N
JM1,JM1.arff,4965,5,3,2,1,38.94,11.79,5411.84,0.15,91,0.08,300.66,459.04,0,0,15,20,32,59,19,14,0,N
JM1,JM1.arff,4966,7,4,4,1,41.09,15.68,10095.41,0.21,130,0.06,560.86,644.05,0,0,26,31,57,73,20,11,0,N
JM1,JM1.arff,4967,1,1,1,1,39.27,3.46,470.54,0.05,32,0.29,26.14,135.93,0,0,11,15,15,17,13,6,1,Y
JM1,JM1.arff,4968,15,8,8,5,108.2,56.83,349486.31,2.05,914,0.02,19415.91,6149.32,3,10,192,229,434,480,84,22,0,N
JM1,JM1.arff,4969,3,2,2,1,20.76,8.25,1413.23,0.06,39,0.12,78.51,171.3,0,0,8,13,15,24,10,11,0,N
JM1,JM1.arff,4970,13,7,5,4,30.46,21.07,13517.25,0.21,119,0.05,750.96,641.69,0,0,30,37,51,68,23,19,0,N
JM1,JM1.arff,4971,3,2,2,1,23.62,79.38,148860.5,0.63,386,0.01,8270.03,1875.18,0,6,58,102,129,257,13,16,1,Y
JM1,JM1.arff,4972,43,22,12,15,40.53,38.72,60767.15,0.52,274,0.03,3375.95,1569.45,0,14,61,88,118,156,32,21,1,Y
JM1,JM1.arff,4973,5,3,2,1,19.73,9.35,1724.86,0.06,42,0.11,95.83,184.48,0,5,16,24,17,25,10,11,0,N
JM1,JM1.arff,4974,3,2,2,1,27.85,5.09,721.78,0.05,34,0.2,40.1,141.78,0,2,10,18,16,18,11,7,0,N
JM1,JM1.arff,4975,145,73,45,1,112.18,96.45,1043473.09,3.61,1643,0.01,57970.73,10819.09,0,2,348,360,733,910,76,20,1,Y
JM1,JM1.arff,4976,35,18,12,1,86.08,26.66,61187.72,0.77,362,0.04,3399.32,2295.03,1,16,93,129,143,219,59,22,0,N
JM1,JM1.arff,4977,17,9,8,5,41.54,19.83,16341.17,0.27,157,0.05,907.84,823.92,0,7,45,64,68,89,24,14,0,N
JM1,JM1.arff,4978,3,2,2,1,29.06,13.0,4911.8,0.13,77,0.08,272.88,377.83,0,0,16,23,26,51,15,15,1,Y
JM1,JM1.arff,4979,13,12,11,1,50.37,8.5,3639.0,0.14,81,0.12,202.17,428.12,0,0,38,41,22,59,22,17,0,N
JM1,JM1.arff,4980,3,2,2,1,12.55,4.0,200.76,0.02,14,0.25,11.15,50.19,0,0,4,8,4,10,4,8,1,Y
JM1,JM1.arff,4981,1,1,1,1,25.79,3.33,286.51,0.03,22,0.3,15.92,85.95,0,8,5,16,10,12,9,6,0,N
JM1,JM1.arff,4982,3,2,2,1,15.09,7.31,807.02,0.04,27,0.14,44.83,110.36,0,0,7,12,13,14,8,9,0,N
JM1,JM1.arff,4983,99,50,23,49,66.89,57.91,224338.15,1.29,632,0.02,12463.23,3873.71,2,22,139,176,222,410,46,24,0,N
JM1,JM1.arff,4984,129,76,25,29,67.71,172.09,2005123.26,3.88,1614,0.01,111395.74,11651.74,0,21,298,390,540,1074,91,58,1,Y
JM1,JM1.arff,4985,9,5,4,1,39.64,15.27,9246.23,0.2,119,0.07,513.67,605.41,0,0,21,25,56,63,22,12,0,N
JM1,JM1.arff,4986,17,9,7,8,67.6,20.4,28133.41,0.46,225,0.05,1562.97,1379.09,0,15,50,81,102,123,50,20,0,N
JM1,JM1.arff,4987,5,3,1,1,13.45,16.71,3756.37,0.07,52,0.06,208.69,224.74,0,0,18,24,18,34,7,13,1,Y
JM1,JM1.arff,4988,16,14,2,1,44.4,15.92,11252.67,0.24,124,0.06,625.15,706.85,12,5,36,60,47,77,31,21,1,Y
JM1,JM1.arff,4989,9,5,2,1,19.75,15.33,4643.9,0.1,63,0.07,257.99,302.86,0,3,25,35,23,40,12,16,0,N
JM1,JM1.arff,4990,13,7,6,3,26.12,22.5,13224.78,0.2,112,0.04,734.71,587.77,0,0,23,29,50,62,20,18,0,N
JM1,JM1.arff,4991,1,1,1,1,12.18,3.0,109.62,0.01,11,0.33,6.09,36.54,0,0,3,5,4,7,4,6,0,N
JM1,JM1.arff,4992,1,1,1,1,10.8,2.5,67.5,0.01,9,0.4,3.75,27.0,1,0,3,17,3,6,3,5,0,N
JM1,JM1.arff,4993,10,9,1,1,53.57,7.0,2625.0,0.13,75,0.14,145.83,375.0,0,0,14,17,18,57,18,14,0,N
JM1,JM1.arff,4994,15,8,1,8,11.38,45.71,23781.01,0.17,115,0.02,1321.17,520.21,0,1,22,30,40,75,7,16,0,N
JM1,JM1.arff,4995,5,3,2,1,22.59,23.16,12115.05,0.17,102,0.04,673.06,523.19,1,7,31,44,39,63,16,19,1,Y
JM1,JM1.arff,4996,7,4,3,3,26.37,10.21,2751.15,0.09,58,0.1,152.84,269.34,2,9,20,41,26,32,14,11,1,Y
JM1,JM1.arff,4997,7,4,2,1,27.25,14.0,5340.62,0.13,77,0.07,296.7,381.47,0,0,16,22,34,43,17,14,0,N
JM1,JM1.arff,4998,1,1,1,1,40.81,7.82,2492.83,0.11,65,0.13,138.49,318.95,0,0,13,20,27,38,19,11,0,N
JM1,JM1.arff,4999,1,1,1,1,24.28,6.86,1141.85,0.06,45,0.15,63.44,166.52,0,0,5,7,16,29,7,6,1,Y
JM1,JM1.arff,5000,3,2,1,1,8.88,11.25,1124.01,0.03,27,0.09,62.44,99.91,1,0,12,17,10,17,4,9,0,N
JM1,JM1.arff,5001,1,1,1,1,42.49,9.82,4095.87,0.14,82,0.1,227.55,417.17,0,0,18,23,36,46,22,12,0,N
JM1,JM1.arff,5002,3,2,2,1,40.37,30.02,36384.05,0.4,222,0.03,2021.34,1211.99,1,26,41,85,79,143,25,19,1,Y
JM1,JM1.arff,5003,1,1,1,1,10.34,2.0,41.36,0.01,8,0.5,2.3,20.68,0,0,3,7,2,6,2,4,0,N
JM1,JM1.arff,5004,65,33,33,1,189.65,33.19,208853.8,2.1,1057,0.03,11602.99,6293.59,0,20,355,406,448,609,54,8,1,Y
JM1,JM1.arff,5005,1,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,14,0,0,0,0,1,Y
JM1,JM1.arff,5006,5,3,2,1,18.8,5.0,470.06,0.03,23,0.2,26.11,94.01,0,0,11,17,7,16,7,10,0,N
JM1,JM1.arff,5007,5,3,3,1,19.68,13.85,3772.81,0.09,55,0.07,209.6,272.48,0,0,9,14,20,35,13,18,0,N
JM1,JM1.arff,5008,15,8,3,6,23.95,28.47,19411.73,0.23,129,0.04,1078.43,681.82,4,4,31,57,44,85,17,22,0,N
JM1,JM1.arff,5009,5,3,2,1,29.03,11.29,3703.18,0.11,65,0.09,205.73,327.89,0,0,25,28,24,41,17,16,0,N
JM1,JM1.arff,5010,17,9,5,8,25.49,20.4,10608.0,0.17,104,0.05,589.33,520.0,1,15,27,51,36,68,15,17,1,Y
JM1,JM1.arff,5011,1,1,1,1,15.5,3.0,139.52,0.02,14,0.33,7.75,46.51,0,0,3,6,6,8,5,5,1,Y
JM1,JM1.arff,5012,3,2,2,1,126.26,8.57,9276.22,0.36,202,0.12,515.35,1082.23,0,0,25,27,100,102,35,6,0,N
JM1,JM1.arff,5013,3,2,1,1,10.58,7.2,548.26,0.03,20,0.14,30.46,76.15,0,0,5,5,8,12,5,9,0,N
JM1,JM1.arff,5014,1,1,1,1,52.67,2.5,329.21,0.04,31,0.4,18.29,131.69,0,0,4,8,14,17,14,5,0,N
JM1,JM1.arff,5015,1,1,1,1,40.09,4.09,670.91,0.05,41,0.24,37.27,164.0,0,0,9,15,18,23,11,5,0,N
JM1,JM1.arff,5016,5,3,3,1,20.15,12.38,3085.52,0.08,61,0.08,171.42,249.34,0,0,16,21,22,39,8,9,1,Y
JM1,JM1.arff,5017,13,7,1,7,19.18,23.54,10626.06,0.15,92,0.04,590.34,451.43,0,20,30,61,36,56,13,17,0,N
JM1,JM1.arff,5018,11,6,3,5,31.87,32.34,33335.19,0.34,195,0.03,1851.96,1030.65,1,0,10,15,45,150,16,23,0,N
JM1,JM1.arff,5019,7,4,3,1,25.9,13.97,5055.88,0.12,70,0.07,280.88,361.89,0,0,28,35,25,45,17,19,0,N
JM1,JM1.arff,5020,63,32,15,28,40.13,68.23,186819.18,0.91,478,0.01,10378.84,2737.95,0,7,83,102,178,300,30,23,0,N
JM1,JM1.arff,5021,6,5,2,1,27.93,10.5,3079.11,0.1,61,0.1,171.06,293.25,0,0,33,42,21,40,14,14,0,N
JM1,JM1.arff,5022,9,5,3,1,42.27,47.69,96152.47,0.67,365,0.02,5341.8,2016.1,0,0,75,94,124,241,26,20,0,N
JM1,JM1.arff,5023,19,10,7,8,55.84,29.82,49650.32,0.56,288,0.03,2758.35,1665.03,1,14,64,92,113,175,36,19,0,N
JM1,JM1.arff,5024,7,4,3,1,33.02,10.66,3749.53,0.12,74,0.09,208.31,351.86,1,0,26,34,31,43,16,11,0,N
JM1,JM1.arff,5025,3,2,2,1,27.17,5.42,797.12,0.05,33,0.18,44.28,147.16,0,3,9,16,13,20,12,10,0,N
JM1,JM1.arff,5026,59,35,18,12,99.02,85.02,715769.77,2.81,1160,0.01,39764.99,8418.57,9,72,221,374,435,725,110,43,0,N
JM1,JM1.arff,5027,5,3,2,1,20.66,9.1,1710.65,0.06,41,0.11,95.04,187.98,0,0,14,21,13,28,10,14,1,Y
JM1,JM1.arff,5028,1,1,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,0,0,2,6,1,3,1,3,0,N
JM1,JM1.arff,5029,3,2,1,1,48.82,12.38,7483.2,0.2,122,0.08,415.73,604.41,0,6,24,40,52,70,21,10,1,Y
JM1,JM1.arff,5030,7,4,2,1,19.59,11.0,2370.43,0.07,47,0.09,131.69,215.49,0,0,6,9,22,25,12,12,0,N
JM1,JM1.arff,5031,1,1,1,1,34.66,4.36,659.94,0.05,37,0.23,36.66,151.24,0,10,10,27,16,21,11,6,0,N
JM1,JM1.arff,5032,23,12,3,5,46.86,27.62,35747.23,0.43,233,0.04,1985.96,1294.22,7,3,37,58,89,144,29,18,0,N
JM1,JM1.arff,5033,15,8,1,8,13.53,22.75,7000.19,0.1,69,0.04,388.9,307.7,0,0,12,16,26,43,8,14,0,N
JM1,JM1.arff,5034,5,3,3,1,23.89,9.38,2100.08,0.07,51,0.11,116.67,224.01,0,0,10,13,25,26,12,9,0,N
JM1,JM1.arff,5035,19,10,8,3,37.85,13.34,6737.76,0.17,101,0.07,374.32,505.0,0,1,28,38,39,62,19,13,0,N
JM1,JM1.arff,5036,9,5,4,1,41.32,20.33,17085.15,0.28,153,0.05,949.18,840.25,0,8,39,56,61,92,27,18,0,N
JM1,JM1.arff,5037,51,26,15,10,62.96,51.42,166429.74,1.08,515,0.02,9246.1,3236.98,0,8,113,140,218,297,53,25,1,Y
JM1,JM1.arff,5038,3,2,1,1,16.92,8.4,1193.92,0.05,31,0.12,66.33,142.13,0,1,13,18,12,19,10,14,1,Y
JM1,JM1.arff,5039,19,10,6,7,78.91,17.97,25467.91,0.47,242,0.06,1414.88,1417.63,0,0,68,78,103,139,43,15,0,N
JM1,JM1.arff,5040,95,48,44,7,120.77,61.38,454986.89,2.47,1091,0.02,25277.05,7412.71,0,2,333,367,445,646,87,24,1,Y
JM1,JM1.arff,5041,11,6,6,6,40.68,10.13,4176.02,0.14,84,0.1,232.0,412.18,2,1,24,31,35,49,19,11,0,N
JM1,JM1.arff,5042,1,1,1,1,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,0,0,2,5,2,6,2,6,0,N
JM1,JM1.arff,5043,1,1,1,1,14.34,3.5,175.66,0.02,14,0.29,9.76,50.19,0,0,2,4,5,9,5,7,0,N
JM1,JM1.arff,5044,3,2,2,1,49.46,15.69,12174.48,0.26,143,0.06,676.36,775.96,0,1,34,44,65,78,29,14,0,N
JM1,JM1.arff,5045,13,7,7,1,24.21,25.78,16093.4,0.21,126,0.04,894.08,624.23,0,10,28,43,55,71,16,15,0,N
JM1,JM1.arff,5046,3,2,1,1,14.59,7.5,820.45,0.04,28,0.13,45.58,109.39,0,0,11,15,10,18,6,9,0,N
JM1,JM1.arff,5047,25,13,3,1,49.52,18.64,17204.0,0.31,190,0.05,955.78,923.02,0,9,92,117,61,129,18,11,0,N
JM1,JM1.arff,5048,7,4,4,1,50.57,8.48,3635.25,0.14,85,0.12,201.96,428.77,1,4,31,47,39,46,23,10,1,Y
JM1,JM1.arff,5049,1,1,1,1,26.33,8.55,1924.95,0.08,53,0.12,106.94,225.14,0,0,10,15,19,34,10,9,0,N
JM1,JM1.arff,5050,11,6,3,1,18.65,30.0,16781.57,0.19,114,0.03,932.31,559.39,0,0,25,35,40,74,12,18,0,N
JM1,JM1.arff,5051,7,4,1,1,9.52,30.0,8565.02,0.1,65,0.03,475.83,285.5,0,0,13,18,30,35,7,14,0,N
JM1,JM1.arff,5052,6,5,5,1,24.28,12.92,4055.55,0.1,66,0.08,225.31,313.82,0,0,30,38,24,42,13,14,0,N
JM1,JM1.arff,5053,3,2,2,1,74.49,9.78,7121.72,0.24,142,0.1,395.65,728.36,1,0,32,37,66,76,27,8,0,N
JM1,JM1.arff,5054,13,7,7,1,67.32,12.33,10239.39,0.28,156,0.08,568.85,830.22,0,0,43,60,74,82,30,10,0,N
JM1,JM1.arff,5055,1,1,1,1,11.86,4.38,227.03,0.02,15,0.23,12.61,51.89,0,0,3,6,5,10,4,7,0,N
JM1,JM1.arff,5056,464,263,256,140,106.5,337.36,12120796.16,11.98,4308,0.0,673377.6,35928.07,11,75,1339,1532,1556,2752,226,98,1,Y
JM1,JM1.arff,5057,1,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,39,0,0,0,0,1,Y
JM1,JM1.arff,5058,5,3,2,1,7.39,13.75,1396.71,0.03,26,0.07,77.6,101.58,1,0,6,10,10,16,4,11,0,N
JM1,JM1.arff,5059,1,1,1,1,14.34,4.0,229.44,0.02,16,0.25,12.75,57.36,0,0,4,7,4,12,4,8,0,N
JM1,JM1.arff,5060,13,7,3,7,20.34,23.13,10879.46,0.16,91,0.04,604.41,470.46,0,1,24,28,37,54,16,20,1,Y
JM1,JM1.arff,5061,7,4,3,1,9.56,18.0,3097.41,0.06,48,0.06,172.08,172.08,0,0,10,14,18,30,4,8,0,N
JM1,JM1.arff,5062,15,8,4,3,21.89,15.69,5390.03,0.11,70,0.06,299.45,343.48,0,0,21,24,24,46,13,17,0,N
JM1,JM1.arff,5063,11,6,4,3,52.0,23.08,27693.67,0.4,204,0.04,1538.54,1200.06,0,9,39,73,90,114,39,20,0,N
JM1,JM1.arff,5064,5,3,3,3,17.92,9.17,1505.47,0.05,38,0.11,83.64,164.23,0,1,11,16,15,23,9,11,0,N
JM1,JM1.arff,5065,7,4,2,4,23.76,9.45,2124.09,0.07,49,0.11,118.0,224.66,0,0,14,23,16,33,11,13,1,Y
JM1,JM1.arff,5066,3,2,2,1,28.71,4.67,625.24,0.04,31,0.21,34.74,133.98,0,0,7,10,14,17,12,8,0,N
JM1,JM1.arff,5067,24,14,11,5,68.92,26.16,47150.8,0.6,277,0.04,2619.49,1802.66,0,4,85,99,124,153,64,27,1,Y
JM1,JM1.arff,5068,5,3,3,1,49.12,10.79,5720.02,0.18,101,0.09,317.78,530.04,5,2,17,32,37,64,24,14,0,N
JM1,JM1.arff,5069,9,5,4,3,39.29,17.29,11748.9,0.23,123,0.06,652.72,679.4,0,1,27,35,59,64,29,17,0,N
JM1,JM1.arff,5070,1,1,1,1,15.86,5.83,539.65,0.03,25,0.17,29.98,92.51,0,1,6,11,10,15,6,7,0,N
JM1,JM1.arff,5071,11,6,3,1,26.76,15.83,6709.04,0.14,84,0.06,372.72,423.73,0,5,22,35,38,46,18,15,0,N
JM1,JM1.arff,5072,1,1,1,1,178.2,8.14,11806.16,0.48,257,0.12,655.9,1450.47,0,3,40,55,100,157,43,7,0,N
JM1,JM1.arff,5073,17,9,5,5,23.11,28.16,18322.03,0.22,129,0.04,1017.89,650.73,0,2,22,32,53,76,16,17,0,N
JM1,JM1.arff,5074,7,4,3,1,24.97,13.5,4550.99,0.11,78,0.07,252.83,337.11,0,9,33,52,33,45,11,9,0,N
JM1,JM1.arff,5075,7,4,4,1,25.76,12.0,3709.61,0.1,63,0.08,206.09,309.13,0,1,18,22,24,39,15,15,0,N
JM1,JM1.arff,5076,3,2,2,1,44.16,16.07,11416.05,0.24,142,0.06,634.23,710.0,0,0,24,33,47,95,19,13,0,N
JM1,JM1.arff,5077,51,26,1,20,32.99,38.0,47639.35,0.42,234,0.03,2646.63,1253.67,0,24,84,114,88,146,22,19,0,N
JM1,JM1.arff,5078,5,3,3,1,31.08,12.38,4759.28,0.13,80,0.08,264.4,384.59,0,4,19,30,33,47,16,12,0,N
JM1,JM1.arff,5079,13,7,1,1,12.74,24.5,7647.93,0.1,70,0.04,424.88,312.16,0,2,20,30,28,42,8,14,0,N
JM1,JM1.arff,5080,5,3,3,1,30.52,16.5,8310.37,0.17,99,0.06,461.69,503.66,1,0,12,20,33,66,17,17,0,N
JM1,JM1.arff,5081,7,4,1,4,16.98,8.67,1275.4,0.05,33,0.12,70.86,147.16,0,0,9,13,12,21,9,13,0,N
JM1,JM1.arff,5082,3,2,2,1,42.22,9.0,3420.0,0.13,76,0.11,190.0,380.0,0,0,13,21,30,46,20,12,0,N
JM1,JM1.arff,5083,5,3,1,1,20.91,12.5,3266.79,0.09,57,0.08,181.49,261.33,1,0,16,24,25,32,12,12,0,N
JM1,JM1.arff,5084,13,9,5,1,24.66,57.14,80527.27,0.47,277,0.02,4473.74,1409.23,0,0,39,41,80,197,14,20,0,N
JM1,JM1.arff,5085,1,1,1,1,31.97,4.09,535.09,0.04,32,0.24,29.73,130.8,0,4,6,15,15,17,11,6,0,N
JM1,JM1.arff,5086,5,3,1,3,18.69,8.56,1368.13,0.05,37,0.12,76.01,159.91,0,0,15,21,14,23,9,11,0,N
JM1,JM1.arff,5087,1,1,1,1,16.5,8.25,1123.34,0.05,31,0.12,62.41,136.16,0,0,8,14,15,16,10,11,0,N
JM1,JM1.arff,5088,7,4,2,3,16.32,14.88,3613.12,0.08,50,0.07,200.73,242.9,0,0,16,20,21,29,12,17,0,N
JM1,JM1.arff,5089,5,3,2,1,25.69,12.4,3950.36,0.11,67,0.08,219.46,318.58,0,19,20,43,31,36,15,12,0,N
JM1,JM1.arff,5090,5,3,2,3,28.07,13.18,4873.05,0.12,71,0.08,270.73,369.87,0,0,15,21,31,40,20,17,0,N
JM1,JM1.arff,5091,11,6,2,6,13.19,18.89,4705.66,0.08,53,0.05,261.43,249.12,0,0,17,21,20,33,9,17,0,N
JM1,JM1.arff,5092,1,1,1,1,14.71,10.0,1471.49,0.05,36,0.1,81.75,147.15,0,2,9,18,14,22,7,10,0,N
JM1,JM1.arff,5093,3,2,2,1,57.96,9.86,5637.02,0.19,106,0.1,313.17,571.59,0,0,19,24,44,62,29,13,1,Y
JM1,JM1.arff,5094,5,3,1,3,9.2,12.0,1324.34,0.04,27,0.08,73.57,110.36,0,0,10,14,10,17,5,12,0,N
JM1,JM1.arff,5095,1,1,1,1,29.95,3.0,269.58,0.03,23,0.33,14.98,89.86,0,0,9,14,12,11,10,5,0,N
JM1,JM1.arff,5096,1,1,1,1,50.21,9.0,4067.02,0.15,94,0.11,225.95,451.89,0,7,20,35,38,56,19,9,0,N
JM1,JM1.arff,5097,31,16,7,13,31.07,39.72,49004.57,0.41,226,0.03,2722.48,1233.83,5,0,48,62,87,139,23,21,1,Y
JM1,JM1.arff,5098,11,6,2,6,29.09,13.24,5095.59,0.13,77,0.08,283.09,385.0,0,0,15,20,30,47,17,15,0,N
JM1,JM1.arff,5099,1,1,1,1,17.61,9.29,1518.2,0.05,40,0.11,84.34,163.5,1,0,6,11,13,27,7,10,0,N
JM1,JM1.arff,5100,3,2,1,1,9.08,7.5,510.86,0.02,19,0.13,28.38,68.11,0,0,3,5,5,14,3,9,0,N
JM1,JM1.arff,5101,153,77,37,43,239.78,59.95,861706.49,4.79,1752,0.02,47872.58,14374.41,1,51,374,490,787,965,256,39,1,Y
JM1,JM1.arff,5102,16,10,6,1,31.58,32.52,33399.05,0.34,187,0.03,1855.5,1026.98,0,5,56,65,68,119,23,22,0,N
JM1,JM1.arff,5103,9,5,4,5,26.9,13.5,4901.98,0.12,74,0.07,272.33,363.11,2,1,17,31,27,47,15,15,0,N
JM1,JM1.arff,5104,65,33,29,29,116.27,47.77,265324.3,1.85,807,0.02,14740.24,5554.29,0,0,199,224,322,485,91,27,0,N
JM1,JM1.arff,5105,5,3,3,1,18.8,8.18,1258.37,0.05,34,0.12,69.91,153.8,0,1,10,16,15,19,11,12,0,N
JM1,JM1.arff,5106,1,1,1,1,13.95,2.5,87.17,0.01,11,0.4,4.84,34.87,0,0,2,4,4,7,4,5,0,N
JM1,JM1.arff,5107,1,1,1,1,33.65,4.31,624.38,0.05,33,0.23,34.69,144.95,0,3,7,16,14,19,13,8,0,N
JM1,JM1.arff,5108,13,7,6,1,31.38,40.83,52318.77,0.43,254,0.02,2906.6,1281.28,0,0,88,115,98,156,18,15,0,N
JM1,JM1.arff,5109,7,4,3,1,17.48,7.78,1057.26,0.05,32,0.13,58.74,135.93,0,0,8,11,14,18,9,10,0,N
JM1,JM1.arff,5110,7,4,4,1,63.83,21.65,29912.91,0.46,239,0.05,1661.83,1381.74,0,6,46,64,89,150,37,18,1,Y
JM1,JM1.arff,5111,1,1,1,1,44.77,8.0,2865.22,0.12,71,0.13,159.18,358.15,0,0,11,16,32,39,22,11,0,N
JM1,JM1.arff,5112,1,1,1,1,6.55,3.0,58.95,0.01,7,0.33,3.28,19.65,0,0,2,4,1,6,1,6,1,Y
JM1,JM1.arff,5113,35,18,6,18,46.48,34.0,53729.51,0.53,280,0.03,2984.97,1580.28,0,1,58,65,102,178,30,20,0,N
JM1,JM1.arff,5114,3,2,2,1,24.65,13.87,4740.18,0.11,69,0.07,263.34,341.84,0,0,17,21,26,43,15,16,0,N
JM1,JM1.arff,5115,7,4,2,1,13.99,8.64,1045.16,0.04,29,0.12,58.06,120.93,0,0,11,15,11,18,7,11,0,N
JM1,JM1.arff,5116,133,71,10,14,47.21,418.2,8255889.43,6.58,3072,0.0,458660.51,19741.49,0,60,499,715,918,2154,45,41,0,N
JM1,JM1.arff,5117,1,1,1,1,74.67,7.88,4639.32,0.2,134,0.13,257.74,588.57,0,0,20,24,67,67,17,4,0,N
JM1,JM1.arff,5118,9,5,5,1,48.92,15.34,11511.96,0.25,143,0.07,639.55,750.45,0,2,34,44,59,84,25,13,0,N
JM1,JM1.arff,5119,19,10,8,8,71.38,24.55,43003.64,0.58,292,0.04,2389.09,1752.0,0,7,70,91,108,184,44,20,0,N
JM1,JM1.arff,5120,1,1,1,1,22.0,1.5,49.5,0.01,11,0.67,2.75,33.0,0,0,4,7,5,6,5,3,0,N
JM1,JM1.arff,5121,1,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,4,0,0,0,0,0,N
JM1,JM1.arff,5122,16,15,1,1,52.49,10.0,5248.79,0.17,93,0.1,291.6,524.88,0,0,34,36,30,63,30,20,1,Y
JM1,JM1.arff,5123,3,2,2,1,40.23,6.5,1699.87,0.09,55,0.15,94.44,261.51,0,0,12,15,26,29,18,9,0,N
JM1,JM1.arff,5124,1,1,1,1,28.75,6.92,1377.95,0.07,44,0.14,76.55,199.04,0,0,10,15,18,26,13,10,0,N
JM1,JM1.arff,5125,3,2,2,1,14.31,8.57,1051.06,0.04,30,0.12,58.39,122.62,0,0,13,18,12,18,7,10,1,Y
JM1,JM1.arff,5126,5,3,3,1,24.81,10.29,2624.49,0.09,52,0.1,145.8,255.16,0,0,15,21,18,34,14,16,0,N
JM1,JM1.arff,5127,9,5,2,1,21.52,24.89,13337.48,0.18,100,0.04,740.97,535.76,1,5,17,29,43,57,19,22,1,Y
JM1,JM1.arff,5128,8,7,1,1,43.16,6.5,1823.5,0.09,59,0.15,101.31,280.54,0,0,25,27,14,45,14,13,0,N
JM1,JM1.arff,5129,3,2,2,1,27.96,7.38,1524.47,0.07,47,0.14,84.69,206.44,0,0,10,15,24,23,13,8,1,Y
